Rank,University,Lowest Place,#
76,California State University Chico,8th,1
77,Columbia University,8th,1
78,Montana State University - Bozeman,8th,1
79,Oklahoma State University - Stillwater,8th,1
80,University of California Los Angeles,8th,1
81,Wichita State University,8th,1
82,Marquette University,9th,1
83,University of California San Diego,9th,1
84,Wayne State University,9th,1
85,Western Michigan University,9th,1
86,California State Polytechnic University - San Luis Obispo,10th,1
87,Drexel University,10th,1
88,LeTourneau University,10th,1
89,University of Hawaii at Manoa,10th,1
90,University of North Texas,10th,1
91,Villanova University,10th,1
92,Northern Illinois University,11th,2
93,Pennsylvania State University,11th,1
94,Central Piedmont Community College,12th,1
95,Northwestern University,12th,1
96,University of Hartford,12th,1
97,University of Nebraska–Lincoln,12th,1
98,Colorado State University,13th,1
99,Portland State University,13th,1
100,United States Air Force Academy,13th,1
101,University of North Carolina at Charlotte,13th,1
102,York College of Pennsylvania,13th,1
103,Arizona State University,14th,1
104,Bradley University,14th,1
105,Brown University,14th,1
106,Duke University,14th,1
107,Grand Valley State University,14th,1
108,California State University Fresno,15th,1
109,Carnegie Mellon University,15th,1
110,Oregon Institute of Technology,15th,1
111,Southern Methodist University,15th,1
112,University of Idaho,15th,1
113,Cedarville University,16th,1
114,Lafayette College,16th,1
115,Monroe County Community College,16th,1
116,Temple University,16th,1
117,The University of Texas at Dallas,16th,1
118,University of North Florida,16th,1
119,Union College,17th,1
120,University of California Irvine,17th,1
121,University of Central Florida,17th,1
122,Kennesaw State University,18th,1
123,Syracuse University,18th,1
124,Mississippi State University,19th,1
125,Clarkson University,20th,1
126,Minnesota State University Mankato,20th,1
127,North Carolina Agricultural and Technical State University,20th,1
128,University of Massachusetts Lowell,20th,1
129,University of North Dakota,21st,2
130,Southern Illinois University Carbondale,21st,1
131,University of Louisiana at Lafayette,22nd,1
132,University of Wyoming,22nd,1
133,Hope College,23rd,1
134,University of New Hampshire,23rd,1
135,Penn State Harrisburg,24th,1
136,Pittsburg State University,24th,1
137,University of Georgia,24th,1
138,University of Texas at San Antonio,24th,1
139,California Baptist University,25th,1
140,California State University Sacramento,26th,1
141,Purdue University - Northwest,26th,1
142,Southern Illinois University Edwardsville,26th,1
143,University of Wisconsin-Platteville,26th,1
144,University of Evansville,28th,1
145,Embry-Riddle Aeronautical University,29th,1
146,Massachusetts Institute of Technology,30th,2
147,University of Colorado Denver,30th,1
148,Binghamton University,31st,1
149,Milwaukee School of Engineering,31st,1
150,St. Cloud State University,31st,1
151,California State University Fullerton,33rd,1
152,University of Virginia,33rd,1
153,Georgia Southern University,34th,1
154,South Dakota State University,34th,1
155,Pellissippi State Community College,35th,1
156,University of California Davis,35th,1
157,Texas Tech University,36th,1
158,University of Houston,36th,1
159,University of South Carolina,36th,1
160,University of Utah,36th,1
161,FAMU-FSU College of Engineering,37th,1
162,Central Michigan University,39th,1
163,Ferris State University,39th,1
164,University of Alabama in Huntsville,40th,1
165,Washington State University,41st,1
166,Washington University in St. Louis,41st,1
167,University of Alabama at Birmingham,42nd,1
168,Indiana University – Purdue University Indianapolis,43rd,1
169,Middle Tennessee State University,45th,1
170,Nicholls State University,45th,1
171,University of California Riverside,46th,2
172,New Jersey Institute of Technology,48th,1
173,University of California Santa Barbara,48th,1
174,California State University Long Beach,49th,1
175,Stevens Institute of Technology,49th,1
176,Colorado Mesa University,51st,1
177,Saint Louis University,51st,1
178,Florida Institute of Technology,52nd,1
179,University of Minnesota Duluth,53rd,1
180,Polytechnic Institute of New York University,54th,1
181,University of St. Thomas,59th,1
182,North Dakota State University,60th,1
183,Case Western Reserve University,61st,1
184,Florida International University,64th,1
185,Loyola Marymount University,69th,1
186,University of Maine,69th,1
187,Virginia Commonwealth University,69th,1
188,University of the Pacific,75th,1
189,University of Iowa,76th,1
190,University of Portland,76th,1
191,Miami University,82nd,1
192,Philadelphia University,83rd,1
193,Midwestern State University,84th,1
194,Alabama A&M University,99th,1
195,Texas State University,107th,1
196,City College of The City University of New York,N/A,0
197,Grand Canyon University,N/A,0
198,University of Massachusetts Dartmouth,N/A,0
199,Vaughn College of Aeronautics and Technology,N/A,0
