Rank,University,Lowest Place,#
78,Nagoya University,1st,1
79,Nippon Institute of Technology,1st,1
80,Oregon State University,1st,1
81,Ostbayerische Technische Hochschule Regensburg,1st,1
82,Ostfalia University of Applied Sciences,1st,1
83,Politecnico di Torino,1st,1
84,Queen's University Belfast,1st,1
85,R.V.College of Engineering,1st,1
86,Shizuoka University,1st,1
87,Slovak University of Technology in Bratislava,1st,1
88,Swinburne University of Technology,1st,1
89,Tallinn TU UAS,1st,1
90,TAMK University of Applied Sciences,1st,1
91,Technical University of Munich,1st,1
92,Technische Hochschule Mittelhessen,1st,1
93,Technische Universität Bergakademie Freiberg,1st,1
94,Technische Universität Braunschweig,1st,1
95,Texas A&M University,1st,1
96,Texas A&M University,1st,1
97,The Ohio State University,1st,1
98,The University of Akron,1st,1
99,University of Aberdeen,1st,1
100,University of Adelaide,1st,1
101,University of Alberta,1st,1
102,University of Applied Sciences Ravensburg-Weingarten,1st,1
103,University of California Berkeley,1st,1
104,University of California Berkeley,1st,1
105,University Of Hertfordshire,1st,1
106,University of Illinois at Urbana-Champaign,1st,1
107,University of Leeds,1st,1
108,University of Liverpool,1st,1
109,University of Malaga,1st,1
110,University of Michigan - Ann Arbor,1st,1
111,University of Modena and Reggio Emilia,1st,1
112,University of Queensland,1st,1
113,University of Sussex,1st,1
114,University of Sydney,1st,1
115,University of Texas at Arlington,1st,1
116,University of the West of England,1st,1
117,University of Thessaly,1st,1
118,University of Wales Trinity Saint David,1st,1
119,University of Washington,1st,1
120,University of Western Australia,1st,1
121,University of Wollongong,1st,1
122,University Politehnica Of Bucharest,1st,1
123,Università degli Studi di Firenze,1st,1
124,Università degli Studi di Roma La Sapienza,1st,1
125,Universität Kassel,1st,1
126,Universität Paderborn,1st,1
127,VIT University - Vellore,1st,1
128,Westsächsische Hochschule Zwickau,1st,1
129,Worcester Polytechnic Institute,1st,1
130,Yokohama National University,1st,1
131,École Polytechnique de Montréal,1st,1
132,Ain Shams University,2nd,3
133,Missouri University of Science and Technology,2nd,3
134,University of Toronto,2nd,3
135,Aristotle University of Thessaloniki,2nd,2
136,Budapest University of Technology and Economics,2nd,2
137,California State Polytechnic University Pomona,2nd,2
138,California State Polytechnic University Pomona,2nd,2
139,Kanazawa University,2nd,2
140,Loughborough University,2nd,2
141,Politecnico di Milano,2nd,2
142,Technische Universiteit Eindhoven,2nd,2
143,Universidade Federal do Rio Grande do Sul,2nd,2
144,University of Canterbury,2nd,2
145,University of Saskatchewan,2nd,2
146,AGH University of Science and Technology,2nd,1
147,Brunel University London,2nd,1
148,Centro integrado de Manufatura e Tecnologia - SENAICIMATEC,2nd,1
149,Coventry University,2nd,1
150,Dartmouth College,2nd,1
151,ESTACA - Paris-Saclay (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),2nd,1
152,Florida Atlantic University,2nd,1
153,Friedrich-Alexander-Universität Erlangen-Nürnberg,2nd,1
154,Gdańsk University of Technology,2nd,1
155,Hochschule Mannheim,2nd,1
156,Indian Institute of Technology Kharagpur,2nd,1
157,Kanazawa Institute of Technology,2nd,1
158,Kinki University,2nd,1
159,Kyoto University,2nd,1
160,National Technical University of Athens,2nd,1
161,Osaka University,2nd,1
162,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),2nd,1
163,Pune Vidyarti Griha's college of Engineering and Technology,2nd,1
164,Purdue University - West Lafayette,2nd,1
165,Queen's University,2nd,1
166,Ryerson University,2nd,1
167,Sebelas Maret University,2nd,1
168,Shibaura Institute of Technology,2nd,1
169,SRM Institute of Science and Technology - Kattankulathur,2nd,1
170,Technische Universität Wien,2nd,1
171,Tongji University,2nd,1
172,Universidade Estadual Paulista - Guaratinguetá,2nd,1
173,Universitatea Transilvania din Braşov,2nd,1
174,University of Arizona,2nd,1
175,University of Glasgow,2nd,1
176,University of Manitoba,2nd,1
177,University of Maryland,2nd,1
178,University of Melbourne,2nd,1
179,University of New South Wales - Australian Defence Force Academy,2nd,1
180,University of Ottawa,2nd,1
181,University of South Florida,2nd,1
182,University of Warwick,2nd,1
183,Università della Calabria,2nd,1
184,Xiamen University of Technology,2nd,1
185,Yıldız Technical University,2nd,1
186,Auburn University,3rd,3
187,Hochschule für Angewandte Wissenschaften Hamburg,3rd,3
188,University of Maribor,3rd,3
189,Lawrence Technological University,3rd,2
190,Rzeszów University of Technology,3rd,2
191,Thapar Institute of Engineering and Technology,3rd,2
192,Universidade Federal de Minas Gerais,3rd,2
193,Białystok University of Technology,3rd,1
194,Birla Institute of Science and Technology Pilani - Dubai,3rd,1
195,College of Science and Technology Nihon University,3rd,1
196,College of Science and Technology Nihon University,3rd,1
197,Delhi Technological University,3rd,1
198,Fachhochschule Aachen,3rd,1
199,Griffith University,3rd,1
200,Heriot-Watt University,3rd,1
201,Hochschule Pforzheim,3rd,1
202,Iowa State University,3rd,1
203,Karlstad University,3rd,1
204,Kennesaw State University,3rd,1
205,Kumaraguru College of Technology,3rd,1
206,Kyoto Institute of Technology,3rd,1
207,Meijo University,3rd,1
208,Otto-von-Guericke-Universität Magdeburg,3rd,1
209,Rensselaer Polytechnic Institute,3rd,1
210,Rheinisch-Westfälische Technische Hochschule Aachen,3rd,1
211,Ritsumeikan University,3rd,1
212,Rose-Hulman Institute of Technology,3rd,1
213,Saginaw Valley State University,3rd,1
214,Santa Clara University,3rd,1
215,South Dakota School of Mines and Technology,3rd,1
216,Taylor's University,3rd,1
217,Technical University of Liberec,3rd,1
218,Technion - Israel Institute of Technology,3rd,1
219,Technische Universität Darmstadt,3rd,1
220,TECNUN - University of Navarra,3rd,1
221,Togliatti State University,3rd,1
222,Universidad de Vigo,3rd,1
223,Universidad Europea de Madrid,3rd,1
224,Universidade Federal de Santa Maria,3rd,1
225,Universidade Federal de Sergipe,3rd,1
226,University of Birmingham,3rd,1
227,University of Florida,3rd,1
228,University of Illinois at Chicago,3rd,1
229,University of Indonesia,3rd,1
230,University of Kansas,3rd,1
231,University of Kentucky,3rd,1
232,University of New South Wales,3rd,1
233,University of Texas at Austin,3rd,1
234,Université Laval,3rd,1
235,Instituto Mauá de Tecnologia,4th,2
236,Nihon Automobile College,4th,2
237,Toyohashi University of Technology,4th,2
238,Ulm University of Applied Sciences,4th,2
239,University of Cadiz,4th,2
240,University of Southampton,4th,2
241,California State University Los Angeles,4th,1
242,California State University Los Angeles,4th,1
243,Carleton University,4th,1
244,Chiba University,4th,1
245,Duale Hochschule Baden-Württemberg Ravensburg,4th,1
246,K. J. Somaiya College of Engineering,4th,1
247,Keio University,4th,1
248,Lancaster  University,4th,1
249,Louisiana State University,4th,1
250,Osaka Institute of Technology,4th,1
251,PES University,4th,1
252,Ramaiah Institute of Technology,4th,1
253,Ruhr-Universität Bochum,4th,1
254,Rutgers The State University of New Jersey,4th,1
255,Rutgers The State University of New Jersey,4th,1
256,San Diego State University,4th,1
257,Shanghai Jiao Tong University,4th,1
258,Shri G.S. Institute of Technology and Science Indore,4th,1
259,Staffordshire University,4th,1
260,State University of New York at Buffalo,4th,1
261,Swansea University,4th,1
262,Széchenyi István University,4th,1
263,Technical University of Crete,4th,1
264,Tennessee Technological University,4th,1
265,Tokai University,4th,1
266,Tokyo Denki University,4th,1
267,UAS Würzburg-Schweinfurt,4th,1
268,United States Naval Academy,4th,1
269,Universidad Francisco de Vitoria,4th,1
270,Universidad Politécnica de Cartagena,4th,1
271,Universidad Politécnica de Madrid (UPM),4th,1
272,Universidad Rey Juan Carlos,4th,1
273,University of Brescia,4th,1
274,University of Connecticut,4th,1
275,University of Huddersfield,4th,1
276,University of New Mexico,4th,1
277,University of North Carolina at Charlotte,4th,1
278,University of Oklahoma,4th,1
279,University of Tasmania,4th,1
280,University of Toledo,4th,1
281,University of Waterloo,4th,1
282,Università degli Studi di Napoli Federico II,4th,1
283,Utsunomiya University,4th,1
284,Waseda University,4th,1
285,École Centrale de Lyon,4th,1
286,University of Cincinnati,5th,3
287,Hochschule Hannover,5th,2
288,Universidade Federal do Rio de Janeiro,5th,2
289,Australian National University,5th,1
290,California State University Northridge,5th,1
291,California State University Northridge,5th,1
292,Charotar University of Science and Technology,5th,1
293,Czech University of Life Sciences Prague,5th,1
294,Deakin University,5th,1
295,Embry-Riddle Aeronautical University,5th,1
296,Escola de Engenharia de Lorena da Universidade de São Paulo,5th,1
297,Government Engineering College - Thrissur,5th,1
298,Kansas State University,5th,1
299,Kogakuin University,5th,1
300,Kokushikan University,5th,1
301,Lehigh University,5th,1
302,NED University of Engineering and Technology,5th,1
303,Newcastle University,5th,1
304,Old Dominion University,5th,1
305,Poznan University of Technology,5th,1
306,Sardar Patel College of Engineering Mumbai,5th,1
307,Sardar Patel College of Engineering Mumbai,5th,1
308,Sinhgad College of Engineering Vadgaon,5th,1
309,Sinhgad College of Engineering Vadgaon,5th,1
310,Smt. Kashibai Navale College of Engineering,5th,1
311,Universidade de Lisboa - Instituto Superior Técnico,5th,1
312,Universidade Federal de Itajubá - Itajubá,5th,1
313,Universidade Federal de Santa Catarina,5th,1
314,Universidade Federal de São João del Rei,5th,1
315,University of Belgrade,5th,1
316,University of Colorado at Boulder,5th,1
317,University of Delaware,5th,1
318,University of Sheffield,5th,1
319,University of Split,5th,1
320,University of Technology Sydney,5th,1
321,University of Technology Sydney,5th,1
322,Universität Bayreuth,5th,1
323,Université du Québec à Trois-Rivières,5th,1
324,Vishwakarma Institute of Information Technology,5th,1
325,West Virginia University,5th,1
326,Marche Polytechnic University,6th,3
327,Okayama University,6th,2
328,Queensland University of Technology,6th,2
329,Shizuoka Institute of Science and Technology,6th,2
330,Universidade Paulista,6th,2
331,Cooper Union,6th,1
332,Duke University,6th,1
333,Gujarat Technological University,6th,1
334,Hochschule für Technik und Wirtschaft Mittweida,6th,1
335,Hochschule RheinMain,6th,1
336,Hokkaido University,6th,1
337,Indian Institute of Technology Kanpur,6th,1
338,KLE Technological University,6th,1
339,Kyushu Institute of Technology,6th,1
340,Lund University,6th,1
341,MIT World Peace University,6th,1
342,National Institute of Applied Sciences Lyon,6th,1
343,Osaka Metropolitan University,6th,1
344,San José State University,6th,1
345,Sheffield Hallam University,6th,1
346,Technische Hochschule Lübeck,6th,1
347,The University of Michigan-Dearborn,6th,1
348,Tokyo University of Agriculture and Technology,6th,1
349,Tokyo University of Science,6th,1
350,Universidade Federal Fluminense - Niterói,6th,1
351,University of Alabama,6th,1
352,University of Calgary,6th,1
353,University of Cyprus,6th,1
354,University of Minnesota Twin Cities,6th,1
355,University of Rijeka,6th,1
356,University of Southern California,6th,1
357,University of Strathclyde,6th,1
358,Western Washington University,7th,4
359,Barcelona School of Industrial Engineering - ETSEIB - UPC,7th,1
360,BITS Pilani KK Birla Goa Campus,7th,1
361,BMS College of Engineering,7th,1
362,Brigham Young University,7th,1
363,Colorado School of Mines,7th,1
364,Fachhochschule für Wirtschaft und Technik,7th,1
365,Fachhochschule Kiel,7th,1
366,Graphic Era University,7th,1
367,Gunma University,7th,1
368,Liaoning University of Technology,7th,1
369,Michigan Technological University,7th,1
370,Moscow Polytechnic University,7th,1
371,North Carolina State University,7th,1
372,Oakland University,7th,1
373,Tokyo City University,7th,1
374,UNESP - Campus de Ilha Solteira,7th,1
375,Universidade Estadual do Oeste do Paraná,7th,1
376,Universidade Federal do Ceará,7th,1
377,University of Louisville,7th,1
378,University of Pennsylvania,7th,1
379,University of Puerto Rico,7th,1
380,University of South Australia,7th,1
381,University of Ulsan,7th,1
382,University of Waikato,7th,1
383,University of West Bohemia,7th,1
384,Università del Salento,7th,1
385,Universität der Bundeswehr München,7th,1
386,Arizona State University,8th,1
387,Aston University,8th,1
388,Bangalore Institute of Technology,8th,1
389,California State University Chico,8th,1
390,California State University Chico,8th,1
391,College of Engineering Trivandrum,8th,1
392,Columbia University,8th,1
393,Dwarkadas. J. Sanghvi College of Engineering,8th,1
394,Escola Politècnica Superior d'Enginyeria de Vilanova i la Geltrú UPC,8th,1
395,Hochschule Niederrhein,8th,1
396,McMaster University,8th,1
397,Montana State University - Bozeman,8th,1
398,National Institute of Technology Raipur,8th,1
399,National Institute of Technology Raipur,8th,1
400,Oklahoma State University - Stillwater,8th,1
401,Politecnico di Bari,8th,1
402,Polo Universitario de Volta Redonda - Universidade Federal Fluminense,8th,1
403,Rīgas Tehniskā universitāte,8th,1
404,Universidad LaSalle,8th,1
405,Universidade de Brasília,8th,1
406,Universidade Tecnológica Federal do Paraná,8th,1
407,University College Dublin,8th,1
408,University of California Los Angeles,8th,1
409,University of California Los Angeles,8th,1
410,University of Edinburgh,8th,1
411,Università degli Studi di Roma Tor Vergata,8th,1
412,VIT University - Chennai,8th,1
413,Wichita State University,8th,1
414,Aalborg University,9th,1
415,Ecole Nationale d'Ingénieurs de Metz,9th,1
416,ETH Zürich,9th,1
417,FH Campus Wien,9th,1
418,Honda Technical College Kanto,9th,1
419,Indian Institute of Technology Bombay,9th,1
420,Indian Institute of Technology Dhanbad,9th,1
421,Marquette University,9th,1
422,Nirma University,9th,1
423,Peoples' Friendship University of Russia,9th,1
424,Salesian University School of Sarrià - EUSS,9th,1
425,Thakur College of Engineering and Technology,9th,1
426,Toyota Technical College Nagoya,9th,1
427,Universidad Central de Venezuela,9th,1
428,Universidade Federal da Bahia,9th,1
429,University of California San Diego,9th,1
430,University of Cambridge,9th,1
431,University of Kocaeli,9th,1
432,University of Perugia,9th,1
433,University of the Basque Country,9th,1
434,University of Victoria,9th,1
435,Università degli Studi di Parma,9th,1
436,Victoria University Australia,9th,1
437,Victoria University Australia,9th,1
438,Warsaw University of Technology,9th,1
439,Wayne State University,9th,1
440,Western Michigan University,9th,1
441,Óbuda University,9th,1
442,University of Manchester,10th,2
443,University of Portsmouth,10th,2
444,AISSMS (All India Shri Shivaji Memorial Society's) College of Engineering,10th,1
445,Aix-Marseille Université,10th,1
446,Bauman Moscow State Technical University,10th,1
447,California State Polytechnic University - San Luis Obispo,10th,1
448,Democritus University of Thrace,10th,1
449,Drexel University,10th,1
450,Flinders University,10th,1
451,Jilin University,10th,1
452,LeTourneau University,10th,1
453,Liverpool John Moores University,10th,1
454,Nagoya Institute of Technology,10th,1
455,National Institute of Technology - Calicut,10th,1
456,National Institute of Technology - Karnataka,10th,1
457,National University of Sciences and Technology - Karachi,10th,1
458,Norwegian University of Science and Technology,10th,1
459,Sanyo-Onoda City University at Tokyo University of Science,10th,1
460,Sepuluh Nopember Institute of Technology,10th,1
461,Silesian University of Technology,10th,1
462,St. Vincent Pallotti College of Engineering and Technology,10th,1
463,Technische Hochschule Ostwestfalen-Lippe,10th,1
464,Universidade Federal de Itajubá - Itabira,10th,1
465,Universidade Federal de Santa Catarina - Joinville,10th,1
466,Universitatea Politehnica Timișoara,10th,1
467,University of British Columbia - Vancouver,10th,1
468,University of Fukui,10th,1
469,University of Hawaii at Manoa,10th,1
470,University of North Texas,10th,1
471,University of Oulu,10th,1
472,University of Ulster,10th,1
473,University of Zagreb,10th,1
474,Universität Siegen,10th,1
475,Villanova University,10th,1
476,Vishwakarma Institute of Technology,10th,1
477,Western Sydney University,10th,1
478,École Nationale Supérieure des Arts et Métiers de Lille,10th,1
479,The National Institute of Engineering Mysore,11th,3
480,The National Institute of Engineering Mysore,11th,3
481,Kookmin University,11th,2
482,Northern Illinois University,11th,2
483,Ural State University of Railway Transport,11th,2
484,Birmingham City University,11th,1
485,Frederick University,11th,1
486,Guangxi University of Science and Technology,11th,1
487,Helmut Schmidt Universität  Universität der Bundeswehr Hamburg,11th,1
488,Hindustan Institute of Technology and Science,11th,1
489,John von Neumann University,11th,1
490,Kasetsart University,11th,1
491,Koblenz University of Applied Science,11th,1
492,KTH Royal Institute of Technology,11th,1
493,National Taipei University of Technology,11th,1
494,National Tsing Hua University,11th,1
495,Okayama University of Science,11th,1
496,Pennsylvania State University,11th,1
497,Saitama University,11th,1
498,Seikei University,11th,1
499,Symbiosis Institute of Technology,11th,1
500,The University of Newcastle,11th,1
501,Tokyo Metropolitan College of Industrial Technology,11th,1
502,Tokyo Metropolitan University,11th,1
503,Universidad Nacional Autónoma de México,11th,1
504,Universidad Simón Bolívar,11th,1
505,University of Exeter,11th,1
506,University of Malta,11th,1
507,University of West Attica,11th,1
508,Universidade Federal do Paraná,12th,2
509,Central Piedmont Community College,12th,1
510,Deggendorf Institute of Technology,12th,1
511,Ferdowsi University of Mashad,12th,1
512,Gebze Technical University,12th,1
513,Gheorghe Asachi Technical University of Iaşi,12th,1
514,Hacettepe University,12th,1
515,Honda Technical College Kansai,12th,1
516,Instituto Tecnológico de Chihuahua,12th,1
517,King Mongkut's Institute of Technology Ladkrabang,12th,1
518,Marathwada Mitra Mandal's College of Engineering,12th,1
519,Northwestern University,12th,1
520,Odessa Polytechnic National State University,12th,1
521,São Paulo State University - UNESP - Bauru,12th,1
522,Technische Universität Dresden,12th,1
523,University of Agder,12th,1
524,University of Hartford,12th,1
525,University of Nebraska–Lincoln,12th,1
526,University of Patras,12th,1
527,Università degli Studi della Tuscia,12th,1
528,Gifu University,13th,2
529,Birla Institute of Technology & Science  Pilani,13th,1
530,Birla Institute of Technology & Science  Pilani,13th,1
531,Colorado State University,13th,1
532,Izmir Katip Celebi University,13th,1
533,King Mongkut's University of Technology Thonburi,13th,1
534,Lakehead University,13th,1
535,Netaji Subhas Institute of Technology,13th,1
536,Portland State University,13th,1
537,SRM Institute of Science and Technology NCR Campus,13th,1
538,SRM Institute of Science and Technology NCR Campus,13th,1
539,United States Air Force Academy,13th,1
540,Universitas Negeri Yogyakarta,13th,1
541,University of Surrey,13th,1
542,University of Yamanashi,13th,1
543,Università degli Studi di Catania,13th,1
544,York College of Pennsylvania,13th,1
545,Ben-Gurion University of the Negev,14th,2
546,Amrita School of Engineering Coimbatore,14th,1
547,Amrita School of Engineering Coimbatore,14th,1
548,Beijing Institute of Technology,14th,1
549,Berlin School of Economics,14th,1
550,Bradley University,14th,1
551,Brown University,14th,1
552,City University London,14th,1
553,Dalhousie University,14th,1
554,Eskişehir Technical University,14th,1
555,Grand Valley State University,14th,1
556,J.C. Bose University of Science and Technology YMCA,14th,1
557,J.C. Bose University of Science and Technology YMCA,14th,1
558,Pillai College Of Engineering,14th,1
559,Technische Universität Ilmenau,14th,1
560,Universidad de Castilla-La Mancha,14th,1
561,Universitat Jaume I,14th,1
562,University of Ljubljana,14th,1
563,University of Ontario Institute of Technology,14th,1
564,Università degli Studi di Ferrara,14th,1
565,Université de Sherbrooke,14th,1
566,Tel Aviv University,15th,2
567,Amity School of Engineering and Technology,15th,1
568,California State University Fresno,15th,1
569,California State University Fresno,15th,1
570,Carnegie Mellon University,15th,1
571,DHA Suffa University,15th,1
572,G.V.Acharya Institute of Engineering & Technology,15th,1
573,G.V.Acharya Institute of Engineering & Technology,15th,1
574,Kakatiya Institute of Technology and Science Warangal,15th,1
575,Kakatiya Institute of Technology and Science Warangal,15th,1
576,Oregon Institute of Technology,15th,1
577,Southern Methodist University,15th,1
578,Technological University Dublin,15th,1
579,University of Guelph,15th,1
580,University of Idaho,15th,1
581,University of Valladolid,15th,1
582,Ataturk University,16th,1
583,Cedarville University,16th,1
584,Harbin Institute of Technology at Weihai,16th,1
585,Lafayette College,16th,1
586,Monroe County Community College,16th,1
587,Niigata University,16th,1
588,Osaka Sangyo University,16th,1
589,Saarland University,16th,1
590,Sinhgad Academy Of Engineering,16th,1
591,Technische Hochschule Köln,16th,1
592,Temple University,16th,1
593,The University of Texas at Dallas,16th,1
594,Universidade Federal de São Carlos,16th,1
595,University of Miskolc,16th,1
596,University of North Florida,16th,1
597,CESI École d’ingénieurs - Nanterre,17th,2
598,Hochschule Heilbronn,17th,2
599,Chitkara University Punjab,17th,1
600,Chitkara University Punjab,17th,1
601,Federal University of Paraíba,17th,1
602,Haldia Institute of Technology,17th,1
603,HAN University of Applied Sciences,17th,1
604,Hunan University,17th,1
605,Imperial College London,17th,1
606,James Cook University,17th,1
607,Technical University of Sofia,17th,1
608,Union College,17th,1
609,University Institute of Technology RGPV Bhopal,17th,1
610,University of California Irvine,17th,1
611,University of Central Florida,17th,1
612,University of Salford,17th,1
613,University of Southern Queensland,17th,1
614,Università degli Studi di Cagliari,17th,1
615,Vidyavardhini's College of Engineering and Technology,17th,1
616,Yeungnam University College,17th,1
617,Bergische Universität Wuppertal,18th,1
618,Cégep du Vieux Montréal,18th,1
619,Faculty of Textile Science & Technology. Shinshu University,18th,1
620,Faculty of Textile Science & Technology. Shinshu University,18th,1
621,Hubei University of Automotive Technology,18th,1
622,MIT Art Design and Technology University,18th,1
623,MIT Art Design and Technology University,18th,1
624,Pimpri Chinchwad College Of Engineering,18th,1
625,PSG College of Technology,18th,1
626,Sojo University,18th,1
627,Syracuse University,18th,1
628,De Montfort University,19th,1
629,Federation University Australia,19th,1
630,Indian Institute of Technology Roorkee,19th,1
631,Mississippi State University,19th,1
632,Sri Venkateswara College of Engineering,19th,1
633,Aichi Institute of Technology,20th,1
634,Cherepovets State University,20th,1
635,Clarkson University,20th,1
636,College of Industrial Technology Nihon University,20th,1
637,College of Industrial Technology Nihon University,20th,1
638,Concordia University,20th,1
639,Galgotias University,20th,1
640,Iran University of Science and Technology - Arak,20th,1
641,Istanbul Technical University,20th,1
642,Minnesota State University Mankato,20th,1
643,Minnesota State University Mankato,20th,1
644,North Carolina Agricultural and Technical State University,20th,1
645,Polytechnic Institute of Leiria,20th,1
646,Rajiv Gandhi Institute of Technology - Kottayam,20th,1
647,Southern Taiwan University of Technology,20th,1
648,Technische Universität Dortmund,20th,1
649,The University of Kitakyushu,20th,1
650,Universidade Federal de Viçosa,20th,1
651,University College London,20th,1
652,University of Burgundy - ISAT,20th,1
653,University of Massachusetts Lowell,20th,1
654,University of the West of Scotland,20th,1
655,University of Wolverhampton,20th,1
656,University of North Dakota,21st,2
657,Belgorod state technological university named after V. G. Shukhov,21st,1
658,Daido Institute of Technology,21st,1
659,Düzce University,21st,1
660,Instituto Superior de Engenharia de Lisboa,21st,1
661,National Institute of Technology - Jamshedpur,21st,1
662,National Technical University of Ukraine Kyiv Polytechnic Institute,21st,1
663,PES Institute of Technology,21st,1
664,Rajarambapu Institute of Technology,21st,1
665,Southern Illinois University Carbondale,21st,1
666,Trinity College University of Dublin,21st,1
667,Trinity College University of Dublin,21st,1
668,Universidade Comunitária Regional de Chapecó,21st,1
669,Universidade Federal De Lavras,21st,1
670,Dr. Mahalingam College of Engineering and Technology,22nd,1
671,Fr Conceicao Rodrigues College of Engineering,22nd,1
672,Kurume Institute of Technology,22nd,1
673,Linköping University,22nd,1
674,London South Bank University,22nd,1
675,Madras Institute of Technology,22nd,1
676,National Institute of Technology - Kurukshetra,22nd,1
677,National Institute of Technology - Rourkela,22nd,1
678,Sikkim Manipal Institute of Technology,22nd,1
679,Universidad Panamericana Sede México,22nd,1
680,University of Louisiana at Lafayette,22nd,1
681,University of Mostar,22nd,1
682,University of Wyoming,22nd,1
683,Cairo University,23rd,1
684,Fukui University of Technology,23rd,1
685,Hokkaido Automotive Engineering College,23rd,1
686,Hope College,23rd,1
687,IMT Nord Europe - Douai,23rd,1
688,M.H. Saboo Siddik College of Engineering,23rd,1
689,Universidad Tecnológica de Pereira,23rd,1
690,University of New Hampshire,23rd,1
691,University of Windsor,23rd,1
692,Université du Québec à Chicoutimi,23rd,1
693,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,24th,1
694,Chiba Institute of Technology,24th,1
695,Guru Gobind Singh Indraprastha University,24th,1
696,Indian Institute of Technology Delhi,24th,1
697,Liberty University,24th,1
698,Lokmanya Tilak College of Engineering,24th,1
699,Manchester Metropolitan University,24th,1
700,Penn State Harrisburg,24th,1
701,Pittsburg State University,24th,1
702,Rajendra Mane College of Engineering and Technology,24th,1
703,RMD Sinhgad School of Engineering,24th,1
704,University of Georgia,24th,1
705,University of Texas at San Antonio,24th,1
706,University of Toyama,24th,1
707,Institute of Technologists,25th,2
708,Meisei University,25th,2
709,Ahsanullah University of Science and Technology,25th,1
710,Brandenburgische Technische Universität Cottbus,25th,1
711,California Baptist University,25th,1
712,Chulalongkorn University,25th,1
713,Korea University of Technology and Education,25th,1
714,Pellissippi State Community College,25th,1
715,Rheinland-Pfälzische Technische Universität Kaiserslautern-Landau,25th,1
716,Saitama Institute of Technology,25th,1
717,Tsinghua University,25th,1
718,Tyumen Industrial University,25th,1
719,University of Hull,25th,1
720,University of Sunderland,25th,1
721,California State University Sacramento,26th,1
722,California State University Sacramento,26th,1
723,Fachhochschule Osnabrück,26th,1
724,Kingston University,26th,1
725,Kumoh National Institute of Technology,26th,1
726,Maejo University,26th,1
727,Northern Arizona University,26th,1
728,Purdue University - Northwest,26th,1
729,Southern Illinois University Edwardsville,26th,1
730,Ufa State Aviation Technical University,26th,1
731,Universidade Federal de Mato Grosso,26th,1
732,Universiti Teknologi Petronas,26th,1
