Rank,University,Lowest Place,#
751,Arab Academy for Science Technology & Maritime Transport (AASTMT),N/A,0
752,Ataturk University,N/A,0
753,Bangalore Institute of Technology,N/A,0
754,Berlin School of Economics,N/A,0
755,Bharati Vidyapeeth College of Engineering,N/A,0
756,Bhartiya Institute of Engineering and Technology,N/A,0
757,Birla Institute of Science and Technology Pilani - Dubai,N/A,0
758,Birla Institute of Technology & Science  Pilani,N/A,0
759,Birla Institute of Technology & Science  Pilani,N/A,0
760,Birla Institute of Technology Mesra,N/A,0
761,Birla Institute of Technology Mesra,N/A,0
762,BITS Pilani KK Birla Goa Campus,N/A,0
763,BMS College of Engineering,N/A,0
764,CentraleSupélec - Université Paris-Saclay,N/A,0
765,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,N/A,0
766,Centro integrado de Manufatura e Tecnologia - SENAICIMATEC,N/A,0
767,CESI École d’ingénieurs - Nanterre,N/A,0
768,Chaitanya Bharathi Institute of Technology,N/A,0
769,Chandigarh University,N/A,0
770,Charotar University of Science and Technology,N/A,0
771,Cherepovets State University,N/A,0
772,Chitkara University Punjab,N/A,0
773,Chitkara University Punjab,N/A,0
774,City College of The City University of New York,N/A,0
775,College of Engineering Trivandrum,N/A,0
776,D Y Patil University Pune Ambi,N/A,0
777,D Y Patil University Pune Ambi,N/A,0
778,DHA Suffa University,N/A,0
779,DIT University,N/A,0
780,Dr. Mahalingam College of Engineering and Technology,N/A,0
781,Düzce University,N/A,0
782,Escola de Engenharia de Lorena da Universidade de São Paulo,N/A,0
783,Escuela Superior de Ingeniería Mecánica y Electrica Unidad Politécnica Ticomán,N/A,0
784,Eskişehir Technical University,N/A,0
785,Fanshawe College,N/A,0
786,Fr Conceicao Rodrigues College of Engineering,N/A,0
787,G.V.Acharya Institute of Engineering & Technology,N/A,0
788,G.V.Acharya Institute of Engineering & Technology,N/A,0
789,Galgotias University,N/A,0
790,Gebze Technical University,N/A,0
791,Glasgow Caledonian University,N/A,0
792,Government Engineering College - Thrissur,N/A,0
793,Grand Canyon University,N/A,0
794,Graphic Era University,N/A,0
795,Guru Gobind Singh Indraprastha University,N/A,0
796,Hacettepe University,N/A,0
797,Haldia Institute of Technology,N/A,0
798,Helwan University (‏جامعة حلوان),N/A,0
799,HMR Institute of Technology & Management,N/A,0
800,HMR Institute of Technology & Management,N/A,0
801,IMT Nord Europe - Douai,N/A,0
802,Indian Institute of Technology Bombay,N/A,0
803,Indian Institute of Technology Dhanbad,N/A,0
804,Indian Institute of Technology Kanpur,N/A,0
805,Indian Institute of Technology Roorkee,N/A,0
806,Indira Gandhi Delhi Technical University for Women,N/A,0
807,Institute of Technology Bandung,N/A,0
808,Instituto Politécnico Nacional,N/A,0
809,Instituto Superior de Engenharia de Coimbra,N/A,0
810,Iran University of Science and Technology - Arak,N/A,0
811,Isfahan University of Technology,N/A,0
812,Izmir Katip Celebi University,N/A,0
813,J.C. Bose University of Science and Technology YMCA,N/A,0
814,J.C. Bose University of Science and Technology YMCA,N/A,0
815,J.S.S. Academy of Technical Education Noida,N/A,0
816,J.S.S. Academy of Technical Education Noida,N/A,0
817,Jordan University of Science and Technology,N/A,0
818,K L University,N/A,0
819,Kakatiya Institute of Technology and Science Warangal,N/A,0
820,Kakatiya Institute of Technology and Science Warangal,N/A,0
821,Kalinga Institute of Industrial Technology,N/A,0
822,Khulna University of Engineering & Technology,N/A,0
823,Khulna University of Engineering & Technology,N/A,0
824,KLE Technological University,N/A,0
825,Koblenz University of Applied Science,N/A,0
826,Kyushu Sangyo University,N/A,0
827,Kyushu University,N/A,0
828,Laxmi Devi Institute of Engineering & Technology,N/A,0
829,Laxmi Devi Institute of Engineering & Technology,N/A,0
830,Liberty University,N/A,0
831,Lokmanya Tilak College of Engineering,N/A,0
832,London South Bank University,N/A,0
833,Lovely Professional University,N/A,0
834,M.H. Saboo Siddik College of Engineering,N/A,0
835,Madras Institute of Technology,N/A,0
836,Manav Rachna International University,N/A,0
837,Mansoura University,N/A,0
838,Marathwada Mitra Mandal's College of Engineering,N/A,0
839,Memorial University of Newfoundland,N/A,0
840,MGM's Jawaharlal Nehru Engineering College,N/A,0
841,Middle East Technical University,N/A,0
842,Midwestern State University,N/A,0
843,MIT Art Design and Technology University,N/A,0
844,MIT Art Design and Technology University,N/A,0
845,Nagesh Karajagi Orchid College Of Engineering & Technology,N/A,0
846,Nagesh Karajagi Orchid College Of Engineering & Technology,N/A,0
847,National Institute of Applied Sciences Lyon,N/A,0
848,National Institute of Technology - Calicut,N/A,0
849,National Institute of Technology - Jamshedpur,N/A,0
850,National Institute of Technology - Karnataka,N/A,0
851,National Institute of Technology - Kurukshetra,N/A,0
852,National Institute of Technology - Rourkela,N/A,0
853,National Institute of Technology Raipur,N/A,0
854,National Institute of Technology Raipur,N/A,0
855,National Technical University of Ukraine Kyiv Polytechnic Institute,N/A,0
856,NBN Sinhgad School Of Engineering,N/A,0
857,NED University of Engineering and Technology,N/A,0
858,Netaji Subhas Institute of Technology,N/A,0
859,New Jersey Institute of Technology,N/A,0
860,Nishinippon Institute of Technology,N/A,0
861,Nitte Meenakshi Institute of Technology,N/A,0
862,North East Wales Institute of Higher Education,N/A,0
863,Northern Arizona University,N/A,0
864,Norwegian University of Life Sciences,N/A,0
865,Odessa Polytechnic National State University,N/A,0
866,P.E.S. Modern College of Engineering,N/A,0
867,PEC University of Technology,N/A,0
868,PES Institute of Technology,N/A,0
869,Peter the Great St. Petersburg Polytechnic University,N/A,0
870,Philadelphia University,N/A,0
871,Pillai College Of Engineering,N/A,0
872,Queen Mary University of London,N/A,0
873,Rajarambapu Institute of Technology,N/A,0
874,Rajarshi Shahu College Of Engineering,N/A,0
875,Rajendra Mane College of Engineering and Technology,N/A,0
876,Rajiv Gandhi Institute of Technology - Kottayam,N/A,0
877,Ramaiah Institute of Technology,N/A,0
878,RMD Sinhgad School of Engineering,N/A,0
879,Rīgas Tehniskā universitāte,N/A,0
880,Saint Louis University,N/A,0
881,Saraswati College of Engineering,N/A,0
882,Sardar Vallabhbhai National Institute of Technology,N/A,0
883,SASTRA Deemed To Be University,N/A,0
884,Shonan Institute of Technology,N/A,0
885,Shri G.S. Institute of Technology and Science Indore,N/A,0
886,Sikkim Manipal Institute of Technology,N/A,0
887,Sinhgad Academy Of Engineering,N/A,0
888,Sri Venkateswara College of Engineering,N/A,0
889,SRM Institute of Science and Technology - Ramapuram,N/A,0
890,St. Vincent Pallotti College of Engineering and Technology,N/A,0
891,Symbiosis Institute of Technology,N/A,0
892,Taylor's University,N/A,0
893,Technical University of Crete,N/A,0
894,Texas State University,N/A,0
895,Thakur College of Engineering and Technology,N/A,0
896,Thomas More Mechelen - De Nayer,N/A,0
897,TKM  College of Engineering,N/A,0
898,Tokyo Tech Car College Setagaya,N/A,0
899,Tsinghua University,N/A,0
900,TSSM’s Bhivarabai Sawant College of Engineering & Research,N/A,0
901,TSSM’s Bhivarabai Sawant College of Engineering & Research,N/A,0
902,Ufa State Aviation Technical University,N/A,0
903,Uludağ University,N/A,0
904,Unidad Profesional Interdisciplinaria en Ingeniería y Tecnologías Avanzadas or UPIITA,N/A,0
905,Universidad Autónoma de Baja California,N/A,0
906,Universidad Católica Andrés Bello,N/A,0
907,Universidad de Córdoba,N/A,0
908,Universidad Panamericana - Aguascalientes,N/A,0
909,Universidad Politécnica de Cartagena,N/A,0
910,Universidad Tecnológica de Pereira,N/A,0
911,Universidade Estadual do Oeste do Paraná,N/A,0
912,Universidade Federal De Lavras,N/A,0
913,Universidade Federal de Mato Grosso,N/A,0
914,Universidade Federal de Santa Catarina - Joinville,N/A,0
915,Universidade Federal de Sergipe,N/A,0
916,Universidade Federal de São Carlos,N/A,0
917,Universidade Federal de Uberlândia - UFU,N/A,0
918,Universidade Federal de Viçosa,N/A,0
919,Universidade Federal do Pará - Campus Tucuruí - UFPA,N/A,0
920,Universidade NOVA de Lisboa,N/A,0
921,Universidade Paulista - Campinas - Campus II,N/A,0
922,Universidade Tecnológica Federal do Paraná,N/A,0
923,Universitat de Girona,N/A,0
924,Universiti Teknologi Petronas,N/A,0
925,University Institute of Technology RGPV Bhopal,N/A,0
926,University of Brighton,N/A,0
927,University of California Riverside,N/A,0
928,University of California Riverside,N/A,0
929,University of Cyprus,N/A,0
930,University of Derby,N/A,0
931,University of Iowa,N/A,0
932,University of Kocaeli,N/A,0
933,University of Ljubljana,N/A,0
934,University of Massachusetts Dartmouth,N/A,0
935,University of New Brunswick,N/A,0
936,University of Northampton,N/A,0
937,University of Regina,N/A,0
938,University of Valladolid,N/A,0
939,University of West Attica,N/A,0
940,University of Western Macedonia,N/A,0
941,University Putra Malaysia,N/A,0
942,Università degli Studi di Salerno,N/A,0
943,Vasavi College of Engineering,N/A,0
944,Vaughn College of Aeronautics and Technology,N/A,0
945,Veer Surendra Sai University of Technology,N/A,0
946,Vidyavardhini's College of Engineering and Technology,N/A,0
947,Yamagata University,N/A,0
948,Çukurova University,N/A,0
949,École nationale d'aérotechnique,N/A,0
950,École Nationale Supérieure des Arts et Métiers de Lille,N/A,0
