Rank,University,Lowest Place,Number of Lowest Place
701,Shanghai Jiao Tong University,33.0,1
702,Universitatea Politehnica Timișoara,33.0,1
703,University of Southern Denmark,33.0,1
704,University of Virginia,33.0,1
705,Vasavi College of Engineering,33.0,1
706,Georgia Southern University,34.0,1
707,South Dakota State University,34.0,1
708,St. Vincent Pallotti College of Engineering and Technology,34.0,1
709,University of Toyama,34.0,1
710,Università degli Studi di Salerno,34.0,1
711,Arab Academy for Science Technology &amp; Maritime Transport (AASTMT),35.0,1
712,DIT University,35.0,1
713,Escuela Superior de Ingeniería Mecánica y Electrica Unidad Politécnica Ticomán,35.0,1
714,K L University,35.0,1
715,Kalinga Institute of Industrial Technology,35.0,1
716,Nagesh Karajagi Orchid College Of Engineering &amp; Technology,35.0,1
717,Pellissippi State Community College,35.0,1
718,Siam University,35.0,1
719,Thai-Nichi Institute of Technology,35.0,1
720,Tokyo Institute of Technology,35.0,1
721,Universidad Metropolitana,35.0,1
722,Universitat de Girona,35.0,1
723,University of California Davis,35.0,1
724,University of Nottingham,35.0,1
725,Université de Versailles-Saint-Quentin-en-Yvelines,35.0,1
726,Hiroshima Institute of Technology,36.0,1
727,Texas Tech University,36.0,1
728,TKM  College of Engineering,36.0,1
729,Universidad de Oriente Venezuela,36.0,1
730,University of Houston,36.0,1
731,University of South Carolina,36.0,1
732,University of Utah,36.0,1
733,Chaitanya Bharathi Institute of Technology,37.0,1
734,Dr. D. Y. Patil Institute Of Engineering and Technology,37.0,1
735,Escuela Superior de Ingeniería Automotriz (ESIA) Tlalnepa,37.0,1
736,FAMU-FSU College of Engineering,37.0,1
737,Kochi University of Technology,37.0,1
738,Pillai College Of Engineering,37.0,1
739,Prince of Songkla University,37.0,1
740,Saraswati College of Engineering,37.0,1
741,Uludağ University,37.0,1
742,Universidad Iberoamericana,37.0,1
743,Akita Prefectural University,38.0,1
744,Hiroshima University,38.0,1
745,Isfahan University of Technology,38.0,1
746,Osaka Prefecture University,38.0,1
747,Rayat Institute of Engineering and Information Technology,38.0,1
748,Amrutvahini College Of Engineering Sangamner,39.0,1
749,Central Michigan University,39.0,1
750,Charotar University of Science and Technology,39.0,1
751,Ferris State University,39.0,1
752,Kunsan National University,39.0,1
753,Kyushu Sangyo University,39.0,1
754,Laxmi Devi Institute of Engineering &amp; Technology,39.0,1
755,Reykjavík University,39.0,1
756,Aso College of Automotive Engineering and Technology,40.0,1
757,Chandigarh University,40.0,1
758,Setsunan University,40.0,1
759,University of Alabama in Huntsville,40.0,1
760,D. Y. Patil College of Engineering &amp; Technology Kasaba Bawada Kolhapur ,41.0,1
761,MGM's Jawaharlal Nehru Engineering College,41.0,1
762,Polytechnic University of Puerto Rico,41.0,1
763,Shizuoka Professional College of Automobile Technology,41.0,1
764,Technological Educational Institute of Western Macedonia,41.0,1
765,Tottori University,41.0,1
766,University of British Columbia - Okanagan,41.0,1
767,Washington State University,41.0,1
768,Washington University in St. Louis,41.0,1
769,Cape Peninsula University of Technology,42.0,1
770,University of Alabama at Birmingham,42.0,1
771,Indiana University – Purdue University Indianapolis,43.0,1
772,University Institute of Technology RGPV Bhopal,43.0,1
773,London South Bank University,44.0,1
774,Bharati Vidyapeeth College of Engineering,45.0,1
775,Ceylon-German Technical Training Institute,45.0,1
776,Kyushu University,45.0,1
777,Middle Tennessee State University,45.0,1
778,NBN Sinhgad School Of Engineering,45.0,1
779,Nicholls State University,45.0,1
780,Shonan Institute of Technology,45.0,1
781,Universidad Nacional Experimental Politécnica,45.0,1
782,University of California Riverside,46.0,2
783,Çukurova University,46.0,1
784,Cleveland State University,47.0,1
785,Trinity College University of Dublin,47.0,1
786,Universidad del Zulia,47.0,1
787,Veer Surendra Sai University of Technology,47.0,1
788,Aoyama Gakuin University,48.0,1
789,New Jersey Institute of Technology,48.0,1
790,Sebelas Maret University,48.0,1
791,University of California Santa Barbara,48.0,1
792,University of Indonesia,48.0,1
793,California State University Long Beach,49.0,1
794,Nitte Meenakshi Institute of Technology,49.0,1
795,Stevens Institute of Technology,49.0,1
796,Alexandria University,50.0,1
797,Instituto Politécnico Nacional,50.0,1
798,P.E.S. Modern College of Engineering,50.0,1
799,Colorado Mesa University,51.0,1
800,Manav Rachna International University,51.0,1
801,Memorial University of Newfoundland,51.0,1
802,Saint Louis University,51.0,1
803,TSSM’s Bhivarabai Sawant College of Engineering &amp; Research,51.0,1
804,Florida Institute of Technology,52.0,1
805,Helwan University (‏جامعة حلوان),52.0,1
806,Rajarshi Shahu College Of Engineering,52.0,1
807,Instituto Superior de Engenharia de Coimbra,53.0,1
808,Nelson Mandela Metropolitan University,53.0,1
809,University of Minnesota Duluth,53.0,1
810,University of Moratuwa,53.0,1
811,Hubei University of Automotive Technology,54.0,1
812,Polytechnic Institute of New York University,54.0,1
813,Guangxi University of Science and Technology,55.0,1
814,Hoseo University,55.0,1
815,Mansoura University,55.0,1
816,ESIA San Luis Potosi,56.0,1
817,Universidad Interamericana de Puerto Rico,56.0,1
818,Leibniz Universität Hannover,57.0,2
819,Yamagata University,58.0,2
820,Hanyang University,58.0,1
821,Peter the Great St. Petersburg Polytechnic University,58.0,1
822,Recinto Universitario de Mayagüez,59.0,2
823,University of Dundee,59.0,1
824,University of St. Thomas,59.0,1
825,Hochschule Bonn-Rhein-Sieg,60.0,1
826,Institute of Technology Bandung,60.0,1
827,North Dakota State University,60.0,1
828,Teikyo University,60.0,1
829,WIZ International College of Information and Technology,60.0,1
830,Case Western Reserve University,61.0,1
831,Fachhochschule Frankfurt am Main,61.0,1
832,North East Wales Institute of Higher Education,62.0,1
833,University of New Brunswick,63.0,1
834,Florida International University,64.0,1
835,Universidad de las Fuerzas Armadas - ESPE,67.0,1
836,Thomas More Mechelen - De Nayer,68.0,1
837,Loyola Marymount University,69.0,1
838,University of Maine,69.0,1
839,Virginia Commonwealth University,69.0,1
840,University of Northampton,71.0,1
841,Karel de Grote University College,72.0,1
842,University of Stavanger,73.0,1
843,École Centrale Paris,74.0,1
844,University of the Pacific,75.0,1
845,University of Iowa,76.0,1
846,University of Portland,76.0,1
847,Ana G. Méndez University - Gurabo,77.0,1
848,University of Derby,77.0,1
849,Universidad Politecnica Salesiana,78.0,1
850,Zhejiang University City College,79.0,1
851,Miami University,82.0,1
852,Philadelphia University,83.0,1
853,Midwestern State University,84.0,1
854,Jordan University of Science and Technology,88.0,1
855,Seoul National University of Science and Technology,90.0,1
856,Østfold University College,90.0,1
857,Unidad Profesional Interdisciplinaria en Ingeniería y Tecnologías Avanzadas or UPIITA,91.0,1
858,J.S.S. Academy of Technical Education Noida,94.0,1
859,Alabama A&amp;M University,99.0,1
860,Universidad Católica Andrés Bello,104.0,1
861,Texas State University,107.0,1
862,Fanshawe College,111.0,1
863,École nationale d'aérotechnique,122.0,1
864,City College of The City University of New York,inf,0
865,Düzce University,inf,0
866,Grand Canyon University,inf,0
867,Liaoning University of Technology,inf,0
868,PEC University of Technology,inf,0
869,Tokyo Tech Car College Setagaya,inf,0
870,Universidade Paulista - Campinas - Campus II,inf,0
871,Universidade Paulista - Sorocaba,inf,0
872,University of Brighton,inf,0
873,University of Leicester,inf,0
874,University of Massachusetts Dartmouth,inf,0
875,Vaughn College of Aeronautics and Technology,inf,0
