Rank,University,Lowest Place,Number of Lowest Place
714,Indian Institute of Technology Dhanbad,inf,0
715,Indian Institute of Technology Kanpur,inf,0
716,Indira Gandhi Delhi Technical University for Women,inf,0
717,Institute of Technology Bandung,inf,0
718,Instituto Politécnico Nacional,inf,0
719,Instituto Superior de Engenharia de Coimbra,inf,0
720,Instituto Superior de Engenharia de Lisboa,inf,0
721,Iran University of Science and Technology - Arak,inf,0
722,Isfahan University of Technology,inf,0
723,Istanbul Technical University,inf,0
724,J.C. Bose University of Science and Technology YMCA,inf,0
725,J.S.S. Academy of Technical Education Noida,inf,0
726,Jilin University,inf,0
727,Jordan University of Science and Technology,inf,0
728,K L University,inf,0
729,Kakatiya Institute of Technology and Science Warangal,inf,0
730,Kalinga Institute of Industrial Technology,inf,0
731,KLE Technological University,inf,0
732,Koblenz University of Applied Science,inf,0
733,Kochi University of Technology,inf,0
734,Kumaraguru College of Technology,inf,0
735,Kunsan National University,inf,0
736,Kyushu Sangyo University,inf,0
737,Kyushu University,inf,0
738,Laxmi Devi Institute of Engineering &amp; Technology,inf,0
739,Leibniz Universität Hannover,inf,0
740,Lokmanya Tilak College of Engineering,inf,0
741,London South Bank University,inf,0
742,Lovely Professional University,inf,0
743,Loyola Marymount University,inf,0
744,M.H. Saboo Siddik College of Engineering,inf,0
745,Madras Institute of Technology,inf,0
746,Manav Rachna International University,inf,0
747,Mansoura University,inf,0
748,Marathwada Mitra Mandal's College of Engineering,inf,0
749,MCT's Rajiv Gandhi Institute of Technology,inf,0
750,Memorial University of Newfoundland,inf,0
751,MGM's Jawaharlal Nehru Engineering College,inf,0
752,Miami University,inf,0
753,Middle East Technical University,inf,0
754,Midwestern State University,inf,0
755,Nagesh Karajagi Orchid College Of Engineering &amp; Technology,inf,0
756,National Institute of Technology - Calicut,inf,0
757,National Institute of Technology - Jamshedpur,inf,0
758,National Institute of Technology - Karnataka,inf,0
759,National Institute of Technology - Rourkela,inf,0
760,National Technical University of Ukraine Kyiv Polytechnic Institute,inf,0
761,NBN Sinhgad School Of Engineering,inf,0
762,NED University of Engineering and Technology,inf,0
763,Netaji Subhas Institute of Technology,inf,0
764,New Jersey Institute of Technology,inf,0
765,Newcastle University,inf,0
766,Nicholls State University,inf,0
767,Nirma University,inf,0
768,Nitte Meenakshi Institute of Technology,inf,0
769,North East Wales Institute of Higher Education,inf,0
770,Odessa Polytechnic National State University,inf,0
771,P.E.S. Modern College of Engineering,inf,0
772,PEC University of Technology,inf,0
773,PES Institute of Technology,inf,0
774,Peter the Great St. Petersburg Polytechnic University,inf,0
775,Philadelphia University,inf,0
776,Pillai College Of Engineering,inf,0
777,Pimpri Chinchwad College Of Engineering,inf,0
778,Pittsburg State University,inf,0
779,Polytechnic Institute of New York University,inf,0
780,Pune Vidyarti Griha's college of Engineering and Technology,inf,0
781,Queen Mary University of London,inf,0
782,Rajarshi Shahu College Of Engineering,inf,0
783,Rajendra Mane College of Engineering and Technology,inf,0
784,Ramaiah Institute of Technology,inf,0
785,Rayat Institute of Engineering and Information Technology,inf,0
786,RMD Sinhgad School of Engineering,inf,0
787,Saraswati College of Engineering,inf,0
788,Sardar Patel College of Engineering Mumbai,inf,0
789,Sardar Vallabhbhai National Institute of Technology,inf,0
790,Shanghai Jiao Tong University,inf,0
791,Shonan Institute of Technology,inf,0
792,Shri G.S. Institute of Technology and Science Indore,inf,0
793,Sinhgad Academy Of Engineering,inf,0
794,Southern Illinois University Edwardsville,inf,0
795,Sri Venkateswara College of Engineering,inf,0
796,SRM Institute of Science and Technology - Ramapuram,inf,0
797,SRM Institute of Science and Technology NCR Campus,inf,0
798,St. Vincent Pallotti College of Engineering and Technology,inf,0
799,Symbiosis Institute of Technology,inf,0
800,Tel Aviv University,inf,0
801,Texas State University,inf,0
802,Thakur College of Engineering and Technology,inf,0
803,The National Institute of Engineering Mysore,inf,0
804,Thomas More Mechelen - De Nayer,inf,0
805,TKM  College of Engineering,inf,0
806,Tokyo Institute of Technology,inf,0
807,Tokyo Tech Car College Setagaya,inf,0
808,Trinity College University of Dublin,inf,0
809,Tsinghua University,inf,0
810,TSSM’s Bhivarabai Sawant College of Engineering &amp; Research,inf,0
811,Ufa State Aviation Technical University,inf,0
812,Uludağ University,inf,0
813,Unidad Profesional Interdisciplinaria en Ingeniería y Tecnologías Avanzadas or UPIITA,inf,0
814,Universidad Católica Andrés Bello,inf,0
815,Universidad de las Fuerzas Armadas - ESPE,inf,0
816,Universidad de Oriente Venezuela,inf,0
817,Universidad del Zulia,inf,0
818,Universidad Francisco de Vitoria,inf,0
819,Universidad Iberoamericana,inf,0
820,Universidad Interamericana de Puerto Rico,inf,0
821,Universidad Nacional Experimental Politécnica,inf,0
822,Universidad Panamericana Sede México,inf,0
823,Universidad Politécnica de Cartagena,inf,0
824,Universidad Tecnológica de Pereira,inf,0
825,Universidade Estadual do Oeste do Paraná,inf,0
826,Universidade Federal de Campina Grande,inf,0
827,Universidade Federal De Lavras,inf,0
828,Universidade Federal de Mato Grosso,inf,0
829,Universidade Federal de Sergipe,inf,0
830,Universidade Federal de Uberlândia - UFU,inf,0
831,Universidade Federal de Viçosa,inf,0
832,Universidade Federal do Ceará,inf,0
833,Universidade Federal do Pará - Campus Tucuruí - UFPA,inf,0
834,Universidade Paulista - Campinas - Campus II,inf,0
835,Universidade Paulista - Sorocaba,inf,0
836,Universitat de Girona,inf,0
837,Universitatea Politehnica Timișoara,inf,0
838,Universiti Teknologi Petronas,inf,0
839,University Carlos III of Madrid,inf,0
840,University Institute of Technology RGPV Bhopal,inf,0
841,University of Alabama at Birmingham,inf,0
842,University of Alabama in Huntsville,inf,0
843,University of Cadiz,inf,0
844,University of California Santa Barbara,inf,0
845,University of Delhi,inf,0
846,University of Indonesia,inf,0
847,University of Iowa,inf,0
848,University of Kocaeli,inf,0
849,University of Leicester,inf,0
850,University of Massachusetts Dartmouth,inf,0
851,University of Massachusetts Lowell,inf,0
852,University of New Brunswick,inf,0
853,University of Northampton,inf,0
854,University of Portland,inf,0
855,University of Regina,inf,0
856,University of Salford,inf,0
857,University of South Carolina,inf,0
858,University of Southern Queensland,inf,0
859,University of the West of Scotland,inf,0
860,University of Valladolid,inf,0
861,University Politehnica Of Bucharest,inf,0
862,University Putra Malaysia,inf,0
863,Università degli Studi di Catania,inf,0
864,Università degli Studi di Ferrara,inf,0
865,Università degli Studi di Salerno,inf,0
866,Universität der Bundeswehr München,inf,0
867,Vasavi College of Engineering,inf,0
868,Vaughn College of Aeronautics and Technology,inf,0
869,Veer Surendra Sai University of Technology,inf,0
870,Vidyavardhini's College of Engineering and Technology,inf,0
871,Vishwakarma Institute of Information Technology,inf,0
872,Yamagata University,inf,0
873,Çukurova University,inf,0
874,École Centrale Paris,inf,0
875,École nationale d'aérotechnique,inf,0
