Rank,University,Lowest Place,#
744,Fachhochschule Frankfurt am Main,N/A,0
745,Fanshawe College,N/A,0
746,Federation University Australia,N/A,0
747,Fr Conceicao Rodrigues College of Engineering,N/A,0
748,Fukui University of Technology,N/A,0
749,G.V.Acharya Institute of Engineering & Technology,N/A,0
750,G.V.Acharya Institute of Engineering & Technology,N/A,0
751,Galgotias University,N/A,0
752,Gebze Technical University,N/A,0
753,Glasgow Caledonian University,N/A,0
754,Government Engineering College - Thrissur,N/A,0
755,Grand Canyon University,N/A,0
756,Graphic Era University,N/A,0
757,Guru Gobind Singh Indraprastha University,N/A,0
758,Haldia Institute of Technology,N/A,0
759,Helwan University (‏جامعة حلوان),N/A,0
760,Hindustan Institute of Technology and Science,N/A,0
761,HMR Institute of Technology & Management,N/A,0
762,HMR Institute of Technology & Management,N/A,0
763,Hochschule Offenburg,N/A,0
764,IMT Nord Europe - Douai,N/A,0
765,Indian Institute of Technology Bombay,N/A,0
766,Indian Institute of Technology Delhi,N/A,0
767,Indian Institute of Technology Dhanbad,N/A,0
768,Indian Institute of Technology Kanpur,N/A,0
769,Indira Gandhi Delhi Technical University for Women,N/A,0
770,Institute of Technology Bandung,N/A,0
771,Instituto Politécnico Nacional,N/A,0
772,Instituto Superior de Engenharia de Coimbra,N/A,0
773,Instituto Superior de Engenharia de Lisboa,N/A,0
774,Iran University of Science and Technology - Arak,N/A,0
775,Isfahan University of Technology,N/A,0
776,Istanbul Technical University,N/A,0
777,Izmir Katip Celebi University,N/A,0
778,J.C. Bose University of Science and Technology YMCA,N/A,0
779,J.C. Bose University of Science and Technology YMCA,N/A,0
780,J.S.S. Academy of Technical Education Noida,N/A,0
781,J.S.S. Academy of Technical Education Noida,N/A,0
782,Jordan University of Science and Technology,N/A,0
783,K L University,N/A,0
784,Kakatiya Institute of Technology and Science Warangal,N/A,0
785,Kakatiya Institute of Technology and Science Warangal,N/A,0
786,Kalinga Institute of Industrial Technology,N/A,0
787,Khulna University of Engineering & Technology,N/A,0
788,Khulna University of Engineering & Technology,N/A,0
789,KLE Technological University,N/A,0
790,Koblenz University of Applied Science,N/A,0
791,Kochi University of Technology,N/A,0
792,Kunsan National University,N/A,0
793,Kyushu Sangyo University,N/A,0
794,Kyushu University,N/A,0
795,Laxmi Devi Institute of Engineering & Technology,N/A,0
796,Laxmi Devi Institute of Engineering & Technology,N/A,0
797,Leibniz Universität Hannover,N/A,0
798,Liberty University,N/A,0
799,Lokmanya Tilak College of Engineering,N/A,0
800,London South Bank University,N/A,0
801,Lovely Professional University,N/A,0
802,Loyola Marymount University,N/A,0
803,M.H. Saboo Siddik College of Engineering,N/A,0
804,Madras Institute of Technology,N/A,0
805,Manav Rachna International University,N/A,0
806,Mansoura University,N/A,0
807,Marathwada Mitra Mandal's College of Engineering,N/A,0
808,Memorial University of Newfoundland,N/A,0
809,MGM's Jawaharlal Nehru Engineering College,N/A,0
810,Miami University,N/A,0
811,Middle East Technical University,N/A,0
812,Midwestern State University,N/A,0
813,MIT Art Design and Technology University,N/A,0
814,MIT Art Design and Technology University,N/A,0
815,Nagesh Karajagi Orchid College Of Engineering & Technology,N/A,0
816,Nagesh Karajagi Orchid College Of Engineering & Technology,N/A,0
817,National Institute of Applied Sciences Lyon,N/A,0
818,National Institute of Technology - Calicut,N/A,0
819,National Institute of Technology - Jamshedpur,N/A,0
820,National Institute of Technology - Karnataka,N/A,0
821,National Institute of Technology - Rourkela,N/A,0
822,National Institute of Technology Raipur,N/A,0
823,National Institute of Technology Raipur,N/A,0
824,National Technical University of Ukraine Kyiv Polytechnic Institute,N/A,0
825,NBN Sinhgad School Of Engineering,N/A,0
826,NED University of Engineering and Technology,N/A,0
827,Netaji Subhas Institute of Technology,N/A,0
828,New Jersey Institute of Technology,N/A,0
829,Newcastle University,N/A,0
830,Nicholls State University,N/A,0
831,Nirma University,N/A,0
832,Nishinippon Institute of Technology,N/A,0
833,Nitte Meenakshi Institute of Technology,N/A,0
834,North East Wales Institute of Higher Education,N/A,0
835,Norwegian University of Life Sciences,N/A,0
836,Odessa Polytechnic National State University,N/A,0
837,P.E.S. Modern College of Engineering,N/A,0
838,PEC University of Technology,N/A,0
839,PES Institute of Technology,N/A,0
840,Peter the Great St. Petersburg Polytechnic University,N/A,0
841,Philadelphia University,N/A,0
842,Pillai College Of Engineering,N/A,0
843,Pimpri Chinchwad College Of Engineering,N/A,0
844,Pittsburg State University,N/A,0
845,Polytechnic Institute of New York University,N/A,0
846,Pune Vidyarti Griha's college of Engineering and Technology,N/A,0
847,Queen Mary University of London,N/A,0
848,Rajarshi Shahu College Of Engineering,N/A,0
849,Rajendra Mane College of Engineering and Technology,N/A,0
850,Rajiv Gandhi Institute of Technology - Kottayam,N/A,0
851,Ramaiah Institute of Technology,N/A,0
852,Rayat Institute of Engineering and Information Technology,N/A,0
853,RMD Sinhgad School of Engineering,N/A,0
854,Rīgas Tehniskā universitāte,N/A,0
855,Saraswati College of Engineering,N/A,0
856,Sardar Patel College of Engineering Mumbai,N/A,0
857,Sardar Patel College of Engineering Mumbai,N/A,0
858,Sardar Vallabhbhai National Institute of Technology,N/A,0
859,SASTRA Deemed To Be University,N/A,0
860,Shonan Institute of Technology,N/A,0
861,Shri G.S. Institute of Technology and Science Indore,N/A,0
862,Sikkim Manipal Institute of Technology,N/A,0
863,Sinhgad Academy Of Engineering,N/A,0
864,Southern Illinois University Edwardsville,N/A,0
865,Sri Venkateswara College of Engineering,N/A,0
866,SRM Institute of Science and Technology - Ramapuram,N/A,0
867,SRM Institute of Science and Technology NCR Campus,N/A,0
868,SRM Institute of Science and Technology NCR Campus,N/A,0
869,St. Vincent Pallotti College of Engineering and Technology,N/A,0
870,Symbiosis Institute of Technology,N/A,0
871,Technical University of Crete,N/A,0
872,Tel Aviv University,N/A,0
873,Texas State University,N/A,0
874,Thakur College of Engineering and Technology,N/A,0
875,The National Institute of Engineering Mysore,N/A,0
876,The National Institute of Engineering Mysore,N/A,0
877,Thomas More Mechelen - De Nayer,N/A,0
878,TKM  College of Engineering,N/A,0
879,Tokyo Institute of Technology,N/A,0
880,Tokyo Tech Car College Setagaya,N/A,0
881,Tsinghua University,N/A,0
882,TSSM’s Bhivarabai Sawant College of Engineering & Research,N/A,0
883,TSSM’s Bhivarabai Sawant College of Engineering & Research,N/A,0
884,Ufa State Aviation Technical University,N/A,0
885,Uludağ University,N/A,0
886,Unidad Profesional Interdisciplinaria en Ingeniería y Tecnologías Avanzadas or UPIITA,N/A,0
887,Universidad Autónoma de Baja California,N/A,0
888,Universidad Católica Andrés Bello,N/A,0
889,Universidad de Córdoba,N/A,0
890,Universidad de las Fuerzas Armadas - ESPE,N/A,0
891,Universidad de Oriente Venezuela,N/A,0
892,Universidad del Zulia,N/A,0
893,Universidad Iberoamericana,N/A,0
894,Universidad Interamericana de Puerto Rico,N/A,0
895,Universidad Nacional Experimental Politécnica,N/A,0
896,Universidad Panamericana - Aguascalientes,N/A,0
897,Universidad Panamericana Sede México,N/A,0
898,Universidad Politécnica de Cartagena,N/A,0
899,Universidad Tecnológica de Pereira,N/A,0
900,Universidade Estadual do Oeste do Paraná,N/A,0
901,Universidade Federal de Campina Grande,N/A,0
902,Universidade Federal De Lavras,N/A,0
903,Universidade Federal de Mato Grosso,N/A,0
904,Universidade Federal de Sergipe,N/A,0
905,Universidade Federal de Uberlândia - UFU,N/A,0
906,Universidade Federal de Viçosa,N/A,0
907,Universidade Federal do Ceará,N/A,0
908,Universidade Federal do Pará - Campus Tucuruí - UFPA,N/A,0
909,Universidade NOVA de Lisboa,N/A,0
910,Universidade Paulista - Campinas - Campus II,N/A,0
911,Universidade Paulista - Sorocaba,N/A,0
912,Universitat de Girona,N/A,0
913,Universitatea Politehnica Timișoara,N/A,0
914,Universiti Teknologi Petronas,N/A,0
915,University Carlos III of Madrid,N/A,0
916,University Institute of Technology RGPV Bhopal,N/A,0
917,University of Alabama at Birmingham,N/A,0
918,University of Alabama in Huntsville,N/A,0
919,University of California Santa Barbara,N/A,0
920,University of Cyprus,N/A,0
921,University of Delhi,N/A,0
922,University of Indonesia,N/A,0
923,University of Iowa,N/A,0
924,University of Kocaeli,N/A,0
925,University of Massachusetts Dartmouth,N/A,0
926,University of Massachusetts Lowell,N/A,0
927,University of New Brunswick,N/A,0
928,University of Northampton,N/A,0
929,University of Portland,N/A,0
930,University of Regina,N/A,0
931,University of South Carolina,N/A,0
932,University of Southern Queensland,N/A,0
933,University of the West of Scotland,N/A,0
934,University of Valladolid,N/A,0
935,University Politehnica Of Bucharest,N/A,0
936,University Putra Malaysia,N/A,0
937,Università degli Studi di Catania,N/A,0
938,Università degli Studi di Ferrara,N/A,0
939,Università degli Studi di Salerno,N/A,0
940,Universität der Bundeswehr München,N/A,0
941,Vasavi College of Engineering,N/A,0
942,Vaughn College of Aeronautics and Technology,N/A,0
943,Veer Surendra Sai University of Technology,N/A,0
944,Vidyavardhini's College of Engineering and Technology,N/A,0
945,Vishwakarma Institute of Information Technology,N/A,0
946,Yamagata University,N/A,0
947,Çukurova University,N/A,0
948,École nationale d'aérotechnique,N/A,0
949,École Nationale Supérieure des Arts et Métiers de Lille,N/A,0
950,Óbuda University,N/A,0
