Rank,University,Points
152,Friedrich-Alexander-Universität Erlangen-Nürnberg,550
153,Oxford Brookes University,539
154,Leopold-Franzens-Universität Innsbruck,496
155,Hochschule Pforzheim,492
156,Warsaw University of Technology,488
157,Olin College of Engineering,487
158,Virginia Polytechnic Institute and State University,481
159,Lancaster  University,480
160,Wroclaw University of Technology,448
161,Queensland University of Technology,430
162,École de Technologie Superieure,424
163,The University of Michigan-Dearborn,386
164,Harbin Institute of Technology at Weihai,371
165,VIT University - Vellore,365
166,University of Warwick,362
167,Hochschule Darmstadt UAS,361
168,Università degli Studi di Napoli Federico II,361
169,Dwarkadas. J. Sanghvi College of Engineering,355
170,San Diego State University,355
171,Poznan University of Technology,354
172,University of Southampton,350
173,University of Waterloo,346
174,Universidad Politécnica de Cartagena,339
175,Ruhr-Universität Bochum,331
176,Kanagawa University,327
177,University of Strathclyde,321
178,Cairo University,318
179,Niigata Institute of Technology,316
180,Kennesaw State University,313
181,University of New South Wales,303
182,Hefei University of Technology,297
183,Kingston University,291
184,University of Utah,281
185,California Institute of Technology,277
186,Universidad de Oviedo,270
187,Heriot-Watt University,264
188,University of Ontario Institute of Technology,258
189,MIT World Peace University,254
190,Technische Hochschule Ostwestfalen-Lippe,252
191,Instituto Superior de Engenharia de Lisboa,251
192,Jilin University,250
193,Smt. Kashibai Navale College of Engineering,248
194,Technische Universität Dortmund,237
195,Zürcher Hochschule für Angewandte Wissenschaften,233
196,University of Kansas,226
197,Sardar Patel College of Engineering Mumbai,223
198,Queen's University Belfast,216
199,Kanagawa Institute of Technology,215
200,Ryerson University,212
201,University of New Mexico,210
202,Ramaiah Institute of Technology,209
203,Ghent University,208
204,Linköping University,205
205,Newcastle University,205
206,Western Washington University,205
207,Ain Shams University,204
208,Hochschule Niederrhein,201
209,Cornell University,200
210,University of Minnesota Twin Cities,196
211,Indian Institute of Technology Roorkee,195
212,Karlstad University,190
213,Otto-von-Guericke-Universität Magdeburg,189
214,MCT's Rajiv Gandhi Institute of Technology,188
215,University of South Australia,187
216,PSG Institute of Technology and Applied Research,184
217,Hochschule Karlsruhe - Technik und Wirtschaft,182
218,University of British Columbia - Vancouver,182
219,University of Sussex,182
220,University of Toronto,182
221,Beijing Institute of Technology,178
222,Duale Hochschule Baden-Württemberg Mosbach,177
223,University of California Berkeley,177
224,Concordia University,176
225,North Carolina State University,174
226,University of Belgrade (Универзитет у Београду),174
227,University of California Riverside,174
228,Central South University - Changsha,172
229,Guangdong University of Technology,171
230,University College Dublin,171
231,University of North Carolina at Asheville,171
232,Portland State University,168
233,University of Birmingham,168
234,Hochschule für Technik und Wirtschaft Mittweida,161
235,Universidad Nacional Autónoma de México,157
236,Democritus University of Thrace,155
237,Coventry University,154
238,ESTACA - West (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),153
239,Kookmin University,153
240,VIT University - Chennai,151
241,ESTACA - Paris-Saclay (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),147
242,Istanbul Technical University,146
243,McMaster University,144
244,University of Bristol,142
245,Belgorod state technological university named after V. G. Shukhov,136
246,Texas A&M University,134
247,University of Iowa,134
248,Manchester Metropolitan University,133
249,Universidad Politecnica Salesiana,133
250,R.V.College of Engineering,132
251,Liverpool John Moores University,131
252,SRM Institute of Science and Technology - Kattankulathur,131
253,King Mongkut's University of Technology Thonburi,127
254,University of Colorado - Colorado Springs,121
255,Università degli studi di Trieste,121
256,Pakistan Institute of Engineering & Applied Sciences,120
257,University of Texas at San Antonio,119
258,Universität der Bundeswehr München,119
259,California Baptist University,117
260,Gadjah Mada University,115
261,Technical University of Denmark,108
262,University of Leicester,106
263,University of Burgundy - ISAT,101
264,Vrije Universiteit Brussel,98
265,Hubei University of Automotive Technology,96
266,Delhi Technological University,95
267,Loughborough University,95
268,Seikei University,94
269,Guangxi Science and Technology University Lushan College,93
270,University of California Irvine,84
271,Sepuluh Nopember Institute of Technology,76
272,Daido Institute of Technology,75
273,Drexel University,70
274,University of Maryland,69
275,Technical University of Cluj-Napoca,66
276,University of Oxford,66
277,University of Agder,65
278,Universidad de Castilla-La Mancha,64
279,Rutgers The State University of New Jersey,58
280,National Cheng Kung University,52
281,University of Cincinnati,51
282,Hochschule Düsseldorf,44
283,National Taipei University of Technology,43
284,University of Southern California,42
285,University of California - Santa Cruz,40
286,Islamic Azad University of Karaj,38
287,The Hague University of Applied Sciences,29
288,Rhein-Waal University of Applied Sciences,22
289,Brunel University London,17
290,Rajshahi University of Engineering & Technology,12
291,Kyushu Institute of Technology,8
292,University of Alcalá,7
