Rank,University,Lowest Place,#
277,University of Burgundy - ISAT,7th,1
278,University of Calgary,7th,1
279,University of Hartford,7th,1
280,University of Pittsburgh,7th,1
281,University of South Florida,7th,1
282,University of Technology Sydney,7th,1
283,University of Utah,7th,1
284,Université du Québec à Trois-Rivières,7th,1
285,Villanova University,7th,1
286,Wayne State University,7th,1
287,West Virginia University,7th,1
288,Yıldız Technical University,7th,1
289,Fachhochschule Dortmund,8th,2
290,Flinders University,8th,2
291,University of Minnesota Twin Cities,8th,2
292,Centro integrado de Manufatura e Tecnologia - SENAICIMATEC,8th,1
293,Cooper Union,8th,1
294,FH Campus Wien,8th,1
295,Hochschule RheinMain,8th,1
296,Kookmin University,8th,1
297,Liverpool John Moores University,8th,1
298,Marathwada Mitra Mandal's College of Engineering,8th,1
299,Meijo University,8th,1
300,Ruhr-Universität Bochum,8th,1
301,Silesian University of Technology,8th,1
302,South Dakota State University,8th,1
303,Universidad Europea de Madrid,8th,1
304,Universidade de Brasília,8th,1
305,Universidade Estadual Paulista - Guaratinguetá,8th,1
306,University of Central Florida,8th,1
307,University of Huddersfield,8th,1
308,University of Texas at Austin,8th,1
309,Università degli Studi di Roma Tor Vergata,8th,1
310,Warsaw University of Technology,8th,1
311,Ostfalia University of Applied Sciences,9th,2
312,Tokyo City University,9th,2
313,Université de Sherbrooke,9th,2
314,Carleton University,9th,1
315,Fachhochschule Konstanz,9th,1
316,Kinki University,9th,1
317,Kogakuin University,9th,1
318,Moscow Polytechnic University,9th,1
319,Pune Vidyarti Griha's college of Engineering and Technology,9th,1
320,Seikei University,9th,1
321,Shizuoka University,9th,1
322,Syracuse University,9th,1
323,São Paulo State University - UNESP - Bauru,9th,1
324,Technion - Israel Institute of Technology,9th,1
325,Universidad Rey Juan Carlos,9th,1
326,Universidade de Lisboa - Instituto Superior Técnico,9th,1
327,Universidade Tecnológica Federal do Paraná,9th,1
328,University of Kocaeli,9th,1
329,University of Malta,9th,1
330,University of Tasmania,9th,1
331,University Politehnica Of Bucharest,9th,1
332,Vanderbilt University,9th,1
333,Western Michigan University,9th,1
334,Technical University of Liberec,10th,2
335,University of Belgrade (Универзитет у Београду),10th,2
336,Università degli Studi della Tuscia,10th,2
337,Aalborg University,10th,1
338,Charotar University of Science and Technology,10th,1
339,ESTACA - Paris-Saclay (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),10th,1
340,Frederick University,10th,1
341,Hochschule Mannheim,10th,1
342,Honda Technical College Kansai,10th,1
343,KTH Royal Institute of Technology,10th,1
344,Saarland University,10th,1
345,Saginaw Valley State University,10th,1
346,Technische Hochschule Köln,10th,1
347,Technische Hochschule Lübeck,10th,1
348,Thakur College of Engineering and Technology,10th,1
349,Tokyo Metropolitan College of Industrial Technology,10th,1
350,Ulm University of Applied Sciences,10th,1
351,United States Naval Academy,10th,1
352,Universidade Paulista - Sorocaba,10th,1
353,University of Brescia,10th,1
354,University of Liverpool,10th,1
355,University of New Hampshire,10th,1
356,University of Toledo,10th,1
357,University of Toyama,10th,1
358,University of Ulster,10th,1
359,University of Windsor,10th,1
360,Technische Hochschule Ostwestfalen-Lippe,11th,2
361,BITS Pilani KK Birla Goa Campus,11th,1
362,California State University Fullerton,11th,1
363,Colorado School of Mines,11th,1
364,Helmut Schmidt Universität  Universität der Bundeswehr Hamburg,11th,1
365,Hochschule Heilbronn,11th,1
366,Kennesaw State University,11th,1
367,Kumaraguru College of Technology,11th,1
368,Louisiana State University,11th,1
369,Polo Universitario de Volta Redonda - Universidade Federal Fluminense,11th,1
370,PSG College of Technology,11th,1
371,Stevens Institute of Technology,11th,1
372,Universidad Simón Bolívar,11th,1
373,Universidade Federal de Santa Catarina - Joinville,11th,1
374,Universitat Jaume I,11th,1
375,University of British Columbia - Okanagan,11th,1
376,University of California Irvine,11th,1
377,University of California Los Angeles,11th,1
378,University of California San Diego,11th,1
379,University of Connecticut,11th,1
380,University of Portsmouth,11th,1
381,University of Rijeka,11th,1
382,University of Southern California,11th,1
383,University of Victoria,11th,1
384,University of West Bohemia,11th,1
385,University of Wolverhampton,11th,1
386,Università degli Studi di Parma,11th,1
387,VIT University - Chennai,11th,1
388,Minnesota State University Mankato,12th,2
389,Rose-Hulman Institute of Technology,12th,2
390,University of South Australia,12th,2
391,Washington University in St. Louis,12th,2
392,Carnegie Mellon University,12th,1
393,Clarkson University,12th,1
394,Duke University,12th,1
395,KLE Technological University,12th,1
396,Kumoh National Institute of Technology,12th,1
397,Lovely Professional University,12th,1
398,Nihon Automobile College,12th,1
399,Shri G.S. Institute of Technology and Science Indore,12th,1
400,Swansea University,12th,1
401,Symbiosis Institute of Technology,12th,1
402,Technological University Dublin,12th,1
403,Universidad Politécnica de Madrid (UPM),12th,1
404,Universidade Federal de Itajubá - Itabira,12th,1
405,University of Colorado at Boulder,12th,1
406,University of Louisville,12th,1
407,University of Miskolc,12th,1
408,University of North Dakota,12th,1
409,University of the Basque Country,12th,1
410,University of Wales Trinity Saint David,12th,1
411,University of Yamanashi,12th,1
412,University of Zagreb,12th,1
413,University of Aberdeen,13th,2
414,Birla Institute of Science and Technology Pilani - Dubai,13th,1
415,Brown University,13th,1
416,Concordia University,13th,1
417,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - Universitat Politècnica de Catalunya,13th,1
418,Ferdowsi University of Mashad,13th,1
419,Gheorghe Asachi Technical University of Iaşi,13th,1
420,Hindustan Institute of Technology and Science,13th,1
421,Hochschule für Technik und Wirtschaft Berlin,13th,1
422,Hokkaido University,13th,1
423,Kyushu Institute of Technology,13th,1
424,Norwegian University of Science and Technology,13th,1
425,Queensland University of Technology,13th,1
426,Ramaiah Institute of Technology,13th,1
427,Universidade Federal de Santa Catarina,13th,1
428,Universitatea Politehnica Timișoara,13th,1
429,University of Central Lancashire,13th,1
430,University of North Carolina at Charlotte,13th,1
431,University of Ulsan,13th,1
432,York College of Pennsylvania,13th,1
433,Drexel University,14th,2
434,Ritsumeikan University,14th,2
435,Amity School of Engineering and Technology,14th,1
436,Birmingham City University,14th,1
437,California Baptist University,14th,1
438,California State University Chico,14th,1
439,California State University Fresno,14th,1
440,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,14th,1
441,Cégep du Vieux Montréal,14th,1
442,Escola Politècnica Superior d'Enginyeria de Vilanova i la Geltrú UPC,14th,1
443,Heriot-Watt University,14th,1
444,Institute of Technologists,14th,1
445,King Mongkut's Institute of Technology Ladkrabang,14th,1
446,Massachusetts Institute of Technology,14th,1
447,Odessa Polytechnic National State University,14th,1
448,Slovak University of Technology in Bratislava,14th,1
449,Temple University,14th,1
450,Toyota Technical College Nagoya,14th,1
451,Universidad Politécnica de Cartagena,14th,1
452,Universidade Federal da Bahia,14th,1
453,Universidade Federal do Paraná,14th,1
454,University of Arizona,14th,1
455,University of Idaho,14th,1
456,University of Indonesia,14th,1
457,University of Patras,14th,1
458,University of Saskatchewan,14th,1
459,Università degli Studi di Catania,14th,1
460,Università degli Studi di Ferrara,14th,1
461,Waseda University,14th,1
462,University of Evansville,15th,2
463,University of Pennsylvania,15th,2
464,Bradley University,15th,1
465,Central Piedmont Community College,15th,1
466,Florida Atlantic University,15th,1
467,Indian Institute of Technology Kanpur,15th,1
468,Kurume Institute of Technology,15th,1
469,LeTourneau University,15th,1
470,Netaji Subhas Institute of Technology,15th,1
471,Polytechnic Institute of Leiria,15th,1
472,Rajendra Mane College of Engineering and Technology,15th,1
473,Shizuoka Institute of Science and Technology,15th,1
474,Sojo University,15th,1
475,Southern Methodist University,15th,1
476,Technische Universität Dresden,15th,1
477,Tel Aviv University,15th,1
478,Università degli Studi di Cagliari,15th,1
479,Western Sydney University,15th,1
480,Wichita State University,15th,1
481,Worcester Polytechnic Institute,15th,1
482,Daido Institute of Technology,16th,1
483,Democritus University of Thrace,16th,1
484,Fachhochschule für Wirtschaft und Technik,16th,1
485,Federal University of Paraíba,16th,1
486,Iran University of Science and Technology - Arak,16th,1
487,Manchester Metropolitan University,16th,1
488,Meisei University,16th,1
489,Middle Tennessee State University,16th,1
490,NED University of Engineering and Technology,16th,1
491,Nippon Institute of Technology,16th,1
492,Old Dominion University,16th,1
493,Sheffield Hallam University,16th,1
494,Technische Universität Dortmund,16th,1
495,Universidade Independente,16th,1
496,University of Cambridge,16th,1
497,University of Guelph,16th,1
498,University of Illinois at Chicago,16th,1
499,University of Massachusetts Lowell,16th,1
500,Universität Siegen,16th,1
501,Linköping University,17th,2
502,University of Ontario Institute of Technology,17th,2
503,Ain Shams University,17th,1
504,Aston University,17th,1
505,Columbia University,17th,1
506,D.Y. Patil School of Engineering Academy Ambi,17th,1
507,De Montfort University,17th,1
508,DIT University,17th,1
509,Federation University Australia,17th,1
510,Instituto Tecnológico de Chihuahua,17th,1
511,Montana State University - Bozeman,17th,1
512,National Tsing Hua University,17th,1
513,Technical University of Sofia,17th,1
514,The National Institute of Engineering Mysore,17th,1
515,University of Delaware,17th,1
516,University of Edinburgh,17th,1
517,University of the West of Scotland,17th,1
518,Victoria University Australia,17th,1
519,Hochschule Pforzheim,18th,2
520,University of Southern Queensland,18th,2
521,Fanshawe College,18th,1
522,Karlstad University,18th,1
523,King Mongkut's University of Technology Thonburi,18th,1
524,Milwaukee School of Engineering,18th,1
525,National Institute of Technology - Rourkela,18th,1
526,Osaka City University,18th,1
527,Portland State University,18th,1
528,Taylor's University,18th,1
529,Tennessee Technological University,18th,1
530,University of California Davis,18th,1
531,Universität der Bundeswehr München,18th,1
532,Bergische Universität Wuppertal,19th,1
533,CESI École d’ingénieurs - Nanterre,19th,1
534,Hope College,19th,1
535,John von Neumann University,19th,1
536,Northwestern University,19th,1
537,PES University,19th,1
538,Pillai College Of Engineering,19th,1
539,University College Dublin,19th,1
540,University of Fukui,19th,1
541,Duale Hochschule Baden-Württemberg Ravensburg,20th,2
542,Kalinga Institute of Industrial Technology,20th,1
543,Pellissippi State Community College,20th,1
544,Southern Illinois University Carbondale,20th,1
545,Togliatti State University,20th,1
546,Universidade Federal de São Carlos,20th,1
547,University of Moratuwa,20th,1
548,University of Mostar,20th,1
549,University of Wisconsin-Platteville,20th,1
550,Chitkara University Punjab,21st,1
551,College of Industrial Technology Nihon University,21st,1
552,Dalhousie University,21st,1
553,Fachhochschule Osnabrück,21st,1
554,Fr Conceicao Rodrigues College of Engineering,21st,1
555,Guru Gobind Singh Indraprastha University,21st,1
556,Hochschule für Technik und Wirtschaft Mittweida,21st,1
557,Honda Technical College Kanto,21st,1
558,Hubei University of Automotive Technology,21st,1
559,IMT Nord Europe - Douai,21st,1
560,Kasetsart University,21st,1
561,Kyushu Sangyo University,21st,1
562,National Technical University of Ukraine Kyiv Polytechnic Institute,21st,1
563,PEC University of Technology,21st,1
564,Prince of Songkla University,21st,1
565,Technische Universität Kaiserslautern,21st,1
566,Trinity College University of Dublin,21st,1
567,Universidad de Castilla-La Mancha,21st,1
568,Universidade Federal De Lavras,21st,1
569,Universidade Federal de Sergipe,21st,1
570,University of Exeter,21st,1
571,University of Louisiana at Lafayette,21st,1
572,University of North Texas,21st,1
573,Ural State University of Railway Transport,21st,1
574,Brandenburgische Technische Universität Cottbus,22nd,1
575,Deggendorf Institute of Technology,22nd,1
576,Düzce University,22nd,1
577,Instituto Superior de Engenharia de Lisboa,22nd,1
578,Istanbul Technical University,22nd,1
579,James Cook University,22nd,1
580,Kingston University,22nd,1
581,Marquette University,22nd,1
582,Middle East Technical University,22nd,1
583,Osaka Sangyo University,22nd,1
584,Peoples' Friendship University of Russia,22nd,1
585,University of Manchester,22nd,1
586,University of Ottawa,22nd,1
587,Veer Surendra Sai University of Technology,22nd,1
588,City University London,23rd,1
589,FAMU-FSU College of Engineering,23rd,1
590,HAN University of Applied Sciences,23rd,1
591,Hiroshima University,23rd,1
592,Indian Institute of Technology Roorkee,23rd,1
593,MCT's Rajiv Gandhi Institute of Technology,23rd,1
594,National Institute of Technology - Kurukshetra,23rd,1
595,Reykjavík University,23rd,1
596,Universidade Estadual do Oeste do Paraná,23rd,1
597,University of Perugia,23rd,1
598,University of Salford,23rd,1
599,Dr. D. Y. Patil Institute Of Engineering and Technology,24th,2
600,Amrita School of Engineering Coimbatore,24th,1
601,Ataturk University,24th,1
602,Dr. Mahalingam College of Engineering and Technology,24th,1
603,Fukui University of Technology,24th,1
604,G.V.Acharya Institute of Engineering & Technology,24th,1
605,Hochschule Offenburg,24th,1
606,K L University,24th,1
607,Lafayette College,24th,1
608,Moscow State Automobile & Road Technical University - MADI,24th,1
609,Nagesh Karajagi Orchid College Of Engineering & Technology,24th,1
610,Niigata University,24th,1
611,Okayama University of Science,24th,1
612,Southern Illinois University Edwardsville,24th,1
613,United States Air Force Academy,24th,1
614,Universidade Federal de Campina Grande,24th,1
615,University of Southern Denmark,24th,1
616,Arizona State University,25th,1
617,Chulalongkorn University,25th,1
618,Embry-Riddle Aeronautical University,25th,1
619,Universidad Nacional Autónoma de México,25th,1
620,Universidad Tecnológica de Pereira,25th,1
621,Universiti Teknologi Petronas,25th,1
622,University of Hawaii at Manoa,25th,1
623,University of Leicester,25th,1
624,University of Ljubljana,25th,1
625,University of Messina,25th,1
626,University of Valladolid,25th,1
627,Vidyavardhini's College of Engineering and Technology,25th,1
628,Aichi Institute of Technology,26th,1
629,Berlin School of Economics,26th,1
630,Birla Institute of Technology & Science  Pilani,26th,1
631,Sri Venkateswara College of Engineering,26th,1
632,Tokyo Metropolitan University,26th,1
633,Ufa State Aviation Technical University,26th,1
634,Universidad Autónoma del Estado de México,26th,1
635,University of Texas at San Antonio,26th,1
636,Escola de Engenharia de Lorena da Universidade de São Paulo,27th,2
637,Georgia Southern University,27th,1
638,Grand Valley State University,27th,1
639,M.H. Saboo Siddik College of Engineering,27th,1
640,Polytechnic University of Puerto Rico,27th,1
641,San Diego State University,27th,1
642,Universidad LaSalle,27th,1
643,Universitat de Girona,27th,1
644,University of Hull,27th,1
645,University of Kentucky,27th,1
646,University of North Florida,27th,1
647,Arab Academy for Science Technology & Maritime Transport (AASTMT),28th,1
648,Beijing Institute of Technology,28th,1
649,National Taipei University of Technology,28th,1
650,Saitama University,28th,1
651,Sanyo-Onoda City University at Tokyo University of Science,28th,1
652,Technological Educational Institute of Western Macedonia,28th,1
653,UniSALESIANO Araçatuba,28th,1
654,Universidad Iberoamericana,28th,1
655,University of Wyoming,28th,1
656,Xiamen University of Technology,28th,1
657,Chiba Institute of Technology,29th,1
658,Newcastle University,29th,1
659,Rajarambapu Institute of Technology,29th,1
660,RMD Sinhgad School of Engineering,29th,1
661,SRM Institute of Science and Technology - Ramapuram,29th,1
662,Universiti Teknologi MARA,29th,1
663,Rajarshi Shahu College Of Engineering,30th,1
664,Université de Versailles-Saint-Quentin-en-Yvelines,30th,1
665,Belgorod state technological university named after V. G. Shukhov,31st,1
666,Hunan University,31st,1
667,Imperial College London,31st,1
668,Koblenz University of Applied Science,31st,1
669,Shanghai Jiao Tong University,31st,1
670,University of Surrey,31st,1
671,Université du Québec à Chicoutimi,31st,1
672,Washington State University,31st,1
673,Østfold University College,31st,1
674,DHA Suffa University,32nd,1
675,TKM  College of Engineering,32nd,1
676,Universidade Paulista - Campinas - Campus II,32nd,1
677,University of Agder,32nd,1
678,University of Colorado Denver,32nd,1
679,Hacettepe University,33rd,1
680,Hanze University of Applied Sciences Groningen,33rd,1
681,Kakatiya Institute of Technology and Science Warangal,33rd,1
682,Korea University of Technology and Education,33rd,1
683,National Institute of Technology - Karnataka,33rd,1
684,Teikyo University,33rd,1
685,Tyumen Industrial University,33rd,1
686,Universidad Panamericana Sede México,33rd,1
687,University of Delhi,33rd,1
688,University of Virginia,33rd,1
689,Indira Gandhi Delhi Technical University for Women,34th,1
690,Karel de Grote University College,34th,1
691,Southern Taiwan University of Technology,34th,1
692,Technische Universität Ilmenau,34th,1
693,Thai-Nichi Institute of Technology,34th,1
694,The University of Kitakyushu,34th,1
695,Amrutvahini College Of Engineering Sangamner,35th,1
696,Bhartiya Institute of Engineering and Technology,35th,1
697,Fachhochschule Frankfurt am Main,35th,1
698,Sepuluh Nopember Institute of Technology,35th,1
699,Tottori University,35th,1
700,University of California Santa Barbara,35th,1
701,Vasavi College of Engineering,35th,1
702,Bangalore Institute of Technology,36th,1
703,Kochi University of Technology,36th,1
704,Mansoura University,36th,1
705,Nitte Meenakshi Institute of Technology,36th,1
706,Osaka Prefecture University,36th,1
707,Sardar Vallabhbhai National Institute of Technology,36th,1
708,St. Vincent Pallotti College of Engineering and Technology,36th,1
709,Escuela Superior de Ingeniería Automotriz (ESIA) Tlalnepa,37th,1
710,Graphic Era University,37th,1
711,Leibniz Universität Hannover,37th,1
712,London South Bank University,37th,1
713,Saraswati College of Engineering,37th,1
714,Universidad Metropolitana,37th,1
715,Universidad Central de Venezuela,38th,2
716,AISSMS (All India Shri Shivaji Memorial Society's) College of Engineering,38th,1
717,Bharati Vidyapeeth College of Engineering,38th,1
718,California State University Long Beach,38th,1
719,California State University Los Angeles,38th,1
720,Case Western Reserve University,38th,1
721,Cherepovets State University,38th,1
722,Ferris State University,38th,1
723,Florida Institute of Technology,38th,1
724,MGM's Jawaharlal Nehru Engineering College,38th,1
725,Queen Mary University of London,38th,1
726,Rayat Institute of Engineering and Information Technology,38th,1
727,University Institute of Technology RGPV Bhopal,38th,1
728,Texas Tech University,39th,2
729,Cairo University,39th,1
730,Hochschule Bonn-Rhein-Sieg,39th,1
731,Indian Institute of Technology Delhi,39th,1
