Rank,University,Lowest Place,#
730,Universidad Iberoamericana,37th,1
731,University of Minnesota Duluth,37th,1
732,University of Wyoming,37th,1
733,California State University Fresno,38th,1
734,Southern Taiwan University of Technology,38th,1
735,St. Vincent Pallotti College of Engineering and Technology,38th,1
736,Teikyo University,38th,1
737,Sojo University,39th,2
738,Haldia Institute of Technology,39th,1
739,SRM Institute of Science and Technology - Ramapuram,39th,1
740,Universidad Católica Andrés Bello,39th,1
741,King Mongkut's University of Technology Thonburi,40th,1
742,Northwestern University,40th,1
743,Siam University,40th,1
744,Gunma University,41st,1
745,Hoseo University,41st,1
746,London South Bank University,41st,1
747,Frederick University,42nd,1
748,Instituto Superior de Engenharia de Coimbra,42nd,1
749,Lokmanya Tilak College of Engineering,42nd,1
750,Saitama Institute of Technology,42nd,1
751,TSSM’s Bhivarabai Sawant College of Engineering & Research,42nd,1
752,Universitatea Politehnica Timișoara,42nd,1
753,University of Utah,43rd,2
754,Aso College of Automotive Engineering and Technology,43rd,1
755,Florida International University,43rd,1
756,HMR Institute of Technology & Management,43rd,1
757,Maejo University,43rd,1
758,P.E.S. Modern College of Engineering,43rd,1
759,The University of Kitakyushu,43rd,1
760,Universidad Interamericana de Puerto Rico,43rd,1
761,Saraswati College of Engineering,44th,1
762,Tokyo Metropolitan University,45th,2
763,Universidad Politecnica Salesiana,45th,1
764,University Institute of Technology RGPV Bhopal,45th,1
765,University of British Columbia - Okanagan,45th,1
766,D.Y. Patil School of Engineering Academy Ambi,46th,1
767,Hanze University of Applied Sciences Groningen,46th,1
768,Laxmi Devi Institute of Engineering & Technology,46th,1
769,University of Iowa,46th,1
770,University of Nottingham,46th,1
771,Chandigarh University,47th,1
772,Florida Institute of Technology,47th,1
773,Manav Rachna International University,47th,1
774,Queen Mary University of London,47th,1
775,WIZ International College of Information and Technology,47th,1
776,Jilin University,48th,1
777,Saitama University,48th,1
778,Trinity College University of Dublin,48th,1
779,University of the Pacific,48th,1
780,Cape Peninsula University of Technology,49th,1
781,Mansoura University,49th,1
782,Loyola Marymount University,50th,1
783,Akita Prefectural University,51st,1
784,Embry-Riddle Aeronautical University,51st,1
785,Nitte Meenakshi Institute of Technology,51st,1
786,Shonan Institute of Technology,51st,1
787,Union College,51st,1
788,New Jersey Institute of Technology,52nd,1
789,University of Alabama at Birmingham,52nd,1
790,University of Moratuwa,52nd,1
791,Acharya Institute of Technology,53rd,1
792,Aoyama Gakuin University,53rd,1
793,Peter the Great St. Petersburg Polytechnic University,53rd,1
794,University of Brighton,53rd,1
795,Hanyang University,54th,1
796,Miami University,54th,1
797,National Institute of Technology - Calicut,54th,1
798,North Carolina Agricultural and Technical State University,54th,1
799,Alexandria University,55th,1
800,Helwan University (‏جامعة حلوان),55th,1
801,National Taipei University of Technology,55th,1
802,Reykjavík University,55th,1
803,Shanghai Jiao Tong University,55th,1
804,University of Alabama in Huntsville,55th,1
805,Ceylon-German Technical Training Institute,56th,1
806,University of California Santa Barbara,56th,1
807,Chulalongkorn University,57th,1
808,Hubei University of Automotive Technology,57th,1
809,The University of Texas at Dallas,57th,1
810,Okayama University of Science,58th,2
811,Sebelas Maret University,58th,1
812,Zhejiang University City College,58th,1
813,Instituto Politécnico Nacional,59th,1
814,Shizuoka Professional College of Automobile Technology,59th,1
815,University of Maine,59th,1
816,Guangxi University of Science and Technology,60th,1
817,Institute of Technology Bandung,60th,1
818,Penn State Harrisburg,60th,1
819,University of Regina,60th,1
820,Escuela Superior de Ingeniería Mecánica y Electrica Unidad Politécnica Ticomán,61st,2
821,Beijing Institute of Technology,62nd,1
822,North East Wales Institute of Higher Education,62nd,1
823,Universidad de las Fuerzas Armadas - ESPE,62nd,1
824,Ana G. Méndez University - Gurabo,63rd,1
825,Hokkaido Automotive Engineering College,63rd,1
826,Kasetsart University,64th,2
827,Liaoning University of Technology,64th,1
828,Bharati Vidyapeeth College of Engineering,65th,1
829,University of Massachusetts Dartmouth,65th,1
830,University of St. Thomas,65th,1
831,Case Western Reserve University,68th,1
832,Santa Clara University,69th,1
833,University of New Brunswick,69th,1
834,Hochschule Bonn-Rhein-Sieg,70th,1
835,Memorial University of Newfoundland,70th,1
836,Nelson Mandela Metropolitan University,71st,1
837,Thomas More Mechelen - De Nayer,73rd,1
838,Grand Canyon University,74th,1
839,University of Stavanger,74th,1
840,University of Indonesia,75th,1
841,Virginia Commonwealth University,75th,1
842,Karel de Grote University College,76th,1
843,University of Derby,76th,1
844,University of Georgia,76th,1
845,École Centrale Paris,76th,1
846,Ajou University,77th,1
847,Fachhochschule Frankfurt am Main,77th,1
848,University Putra Malaysia,77th,1
849,University of Northampton,80th,1
850,Jordan University of Science and Technology,83rd,1
851,Philadelphia University,83rd,1
852,University of Portland,93rd,1
853,École nationale d'aérotechnique,99th,1
854,Texas State University,101st,1
855,Vaughn College of Aeronautics and Technology,101st,1
856,Seoul National University of Science and Technology,103rd,1
857,Alabama A&M University,114th,1
858,City College of The City University of New York,114th,1
859,Fanshawe College,121st,1
860,ESIA San Luis Potosi,N/A,0
861,J.S.S. Academy of Technical Education Noida,N/A,0
862,Midwestern State University,N/A,0
863,Pillai College Of Engineering,N/A,0
864,Tokyo Tech Car College Setagaya,N/A,0
865,Ufa State Aviation Technical University,N/A,0
866,Universidade Estadual do Oeste do Paraná,N/A,0
867,Universidade Federal de Mato Grosso,N/A,0
868,Universidade Federal de Uberlândia - UFU,N/A,0
869,Universidade Paulista - Campinas - Campus II,N/A,0
870,Universidade Paulista - Sorocaba,N/A,0
871,University of Valladolid,N/A,0
872,Østfold University College,N/A,0
