Rank,University,#,Points
626,Fachhochschule Hannover,18,39.52055555555555
627,University of Miskolc,5,39.464
628,College of Science and Technology Nihon University,17,39.26235294117647
629,Okayama University,15,39.17133333333334
630,University of Wolverhampton,6,38.86666666666667
631,Technische Universität Dresden,6,38.82333333333334
632,Polytechnic Institute of New York University,5,38.652
633,Toyohashi University of Technology,12,38.51083333333333
634,University of Yamanashi,13,38.323846153846155
635,Arizona State University,11,38.04272727272728
636,University of Oulu,2,37.95
637,Nippon Institute of Technology,11,37.93727272727273
638,Universidade Federal de Santa Catarina - Joinville,5,37.838
639,Aichi Institute of Technology,9,37.77333333333333
640,Cherepovets State University,1,37.34
641,University of Brighton,1,37.1
642,Istanbul Technical University,3,37.06
643,Universitat Jaume I,7,37.0
644,Rajarambapu Institute of Technology,2,36.5
645,University of Agder,2,36.5
646,Universidad de Castilla-La Mancha,3,36.44
647,Escuela Superior de Ingeniería Automotriz (ESIA) Tlalnepa,3,36.333333333333336
648,K L University,3,36.333333333333336
649,Colorado School of Mines,17,36.300000000000004
650,AISSMS (All India Shri Shivaji Memorial Society's) College of Engineering,2,36.25
651,BITS Pilani KK Birla Goa Campus,2,36.25
652,University of Iowa,2,36.185
653,National Institute of Technology - Rourkela,2,36.0
654,Nizhny Novgorod State Technical University,1,36.0
655,Odessa Polytechnic National State University,7,35.69285714285714
656,Kinki University,16,35.579375
657,Sepuluh Nopember Institute of Technology,6,35.43666666666667
658,Universidad de las Fuerzas Armadas - ESPE,3,35.32
659,Kyushu Institute of Technology,15,35.284
660,Hokkaido University,12,35.281666666666666
661,Università degli Studi di Salerno,1,35.25
662,Veer Surendra Sai University of Technology,2,35.25
663,São Paulo State University - UNESP - Bauru,4,35.1375
664,Hochschule Mannheim,10,35.114999999999995
665,Madras Institute of Technology,1,35.0
666,Queen Mary University of London,2,34.9
667,Netaji Subhas Institute of Technology,1,34.54
668,Tokyo Institute of Technology,2,34.5
669,University of Fukui,14,34.45428571428571
670,Pune Vidyarti Griha's college of Engineering and Technology,1,34.32
671,Federal University of Paraíba,6,34.3
672,Universidade Federal da Bahia,6,34.15333333333333
673,National Institute of Technology - Jamshedpur,3,33.96666666666667
674,University of Ljubljana,2,33.67
675,University College London,7,33.628571428571426
676,Tyumen Industrial University,4,33.3
677,Linköping University,9,32.91222222222222
678,Yamagata University,3,32.9
679,Osaka Prefecture University,5,32.894
680,Faculty of Textile Science & Technology. Shinshu University,5,32.736000000000004
681,West Virginia University,15,32.50266666666668
682,University of Utah,14,32.152142857142856
683,NED University of Engineering and Technology,3,31.19
684,Nagesh Karajagi Orchid College Of Engineering & Technology,1,31.0
685,Thomas More Mechelen - De Nayer,1,31.0
686,Frederick University,1,30.97
687,Syracuse University,8,30.7475
688,Sanyo-Onoda City University at Tokyo University of Science,8,30.53625
689,University of Nottingham,6,30.06
690,Lokmanya Tilak College of Engineering,1,30.0
691,TSSM’s Bhivarabai Sawant College of Engineering & Research,1,30.0
692,Chaitanya Bharathi Institute of Technology,2,29.655
693,Universität der Bundeswehr München,5,29.642000000000003
694,Gheorghe Asachi Technical University of Iaşi,9,29.603333333333335
695,University of Exeter,7,29.514285714285712
696,New Jersey Institute of Technology,3,29.47666666666667
697,University of Sunderland,14,29.464285714285715
698,Tongji University,12,29.421666666666667
699,Universidad LaSalle,1,29.33
700,Peoples' Friendship University of Russia,8,29.240000000000002
701,Shanghai Jiao Tong University,1,29.0
702,Laxmi Devi Institute of Engineering & Technology,1,28.97
703,University of Massachusetts Lowell,8,28.88875
704,Tokai University,20,28.782500000000006
705,University of Regina,3,28.706666666666667
706,Gifu University,14,28.33357142857142
707,Moscow State Automobile & Road Technical University - MADI,10,28.326999999999998
708,University of Malaga,5,28.284
709,The National Institute of Engineering Mysore,3,28.159999999999997
710,Hiroshima Institute of Technology,6,28.016666666666666
711,MGM's Jawaharlal Nehru Engineering College,1,28.0
712,Universidade Federal de Sergipe,3,27.99
713,Nicholls State University,1,27.85
714,Thai-Nichi Institute of Technology,3,27.563333333333333
715,Universitas Negeri Yogyakarta,5,27.468
716,Kunsan National University,2,27.435
717,HMR Institute of Technology & Management,1,27.28
718,Shizuoka Institute of Science and Technology,14,27.10714285714286
719,Bergische Universität Wuppertal,11,26.45454545454546
720,Tokyo Metropolitan University,4,26.4125
721,North East Wales Institute of Higher Education,2,26.325
722,National Tsing Hua University,3,26.293333333333333
723,Centro integrado de Manufatura e Tecnologia - SENAICIMATEC,8,26.12
724,Waseda University,11,26.065454545454546
725,WIZ International College of Information and Technology,1,26.0
726,Fachhochschule Dortmund,14,25.965714285714284
727,Kochi University of Technology,4,25.965
728,Universitatea Politehnica Timișoara,2,25.895
729,SRM Institute of Science and Technology NCR Campus,2,25.75
730,University Politehnica Of Bucharest,2,25.0
731,University of Moratuwa,2,24.8
732,Tottori University,9,24.61111111111111
733,Belgorod state technological university named after V. G. Shukhov,3,24.436666666666667
734,Harbin Institute of Technology at Weihai,7,24.34142857142857
735,HAN University of Applied Sciences,4,24.317500000000003
736,Kyushu University,4,24.165000000000003
737,Saraswati College of Engineering,1,24.0
738,Kingston University,2,23.95
739,University of South Carolina,2,23.845000000000002
740,Brandenburgische Technische Universität Cottbus,7,23.43
741,École Centrale Paris,1,23.3
742,St. Vincent Pallotti College of Engineering and Technology,1,23.29
743,Charotar University of Science and Technology,2,23.195
744,Universidade Federal de Viçosa,1,23.0
745,University Institute of Technology RGPV Bhopal,1,23.0
746,University of Derby,1,22.9
747,Sojo University,11,22.835454545454546
748,Meisei University,14,22.625714285714285
749,CESI École d’ingénieurs - Nanterre,1,22.53
750,D. Y. Patil College of Engineering & Technology Kasaba Bawada Kolhapur ,2,22.5
751,Czech University of Life Sciences Prague,15,22.228666666666662
752,Technical University of Sofia,4,21.975
753,Setsunan University,10,21.523000000000003
754,P.E.S. Modern College of Engineering,1,21.5
755,Ritsumeikan University,15,21.28066666666667
756,Düzce University,1,21.16
757,Hiroshima University,8,21.02375
758,Maejo University,1,20.95
759,Teikyo University,3,20.76
760,SRM Institute of Science and Technology - Ramapuram,1,20.65
761,Nelson Mandela Metropolitan University,1,20.43
762,Guangxi University of Science and Technology,1,20.36
763,Escola Politècnica Superior d'Enginyeria de Vilanova i la Geltrú UPC,7,20.312857142857144
764,Saitama University,3,20.113333333333333
765,Aso College of Automotive Engineering and Technology,5,19.619999999999997
766,University of Hull,8,19.55
767,Gadjah Mada University,8,19.5225
768,The University of Kitakyushu,5,19.462
769,Seoul National University of Science and Technology,1,19.2
770,Kumaraguru College of Technology,3,19.076666666666664
771,Gunma University,2,19.045
772,London South Bank University,1,19.0
773,University of Georgia,2,19.0
774,Université de Versailles-Saint-Quentin-en-Yvelines,3,18.513333333333332
775,Osaka Sangyo University,13,18.21923076923077
776,Hochschule Bonn-Rhein-Sieg,3,17.37
777,UniSALESIANO Araçatuba,2,17.0
778,Shonan Institute of Technology,1,16.9
779,Universidade Federal de Itajubá - Itabira,4,16.65
780,Alexandria University,3,16.533333333333335
781,Hanyang University,1,16.36
782,Chandigarh University,2,15.5
783,D.Y. Patil School of Engineering Academy Ambi,2,15.5
784,Sebelas Maret University,2,15.395
785,University of Kocaeli,2,14.97
786,Kurume Institute of Technology,13,14.797692307692309
787,Chiba Institute of Technology,8,14.6125
788,Union College,3,14.456666666666665
789,Bharati Vidyapeeth College of Engineering,4,14.375
790,Universitat de Girona,3,14.333333333333334
791,King Mongkut's University of Technology Thonburi,8,14.322499999999998
792,University of Southern Queensland,5,14.179999999999996
793,Zhejiang University City College,1,14.08
794,Haldia Institute of Technology,2,14.0
795,College of Industrial Technology Nihon University,11,13.998181818181818
796,University of Mostar,2,13.5
797,Fukui University of Technology,7,13.06142857142857
798,Osaka Institute of Technology,11,13.06
799,Manav Rachna International University,2,13.0
800,Dr. Mahalingam College of Engineering and Technology,1,12.67
801,Philadelphia University,1,12.5
802,Uludağ University,2,12.5
803,Toyota Technical College Nagoya,11,12.024545454545454
804,IMT Nord Europe - Douai,3,12.0
805,University of Toyama,5,11.785999999999998
806,Nitte Meenakshi Institute of Technology,1,11.0
807,Western Sydney University,2,10.75
808,Institute of Technologists,13,10.296923076923076
809,Fachhochschule Frankfurt am Main,2,9.8
810,Jordan University of Science and Technology,1,9.7
811,Chulalongkorn University,2,9.635
812,California State University Fresno,9,9.155555555555557
813,University of Indonesia,1,8.57
814,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,4,8.55
815,Institute of Technology Bandung,1,8.45
816,University of Northampton,2,7.95
817,University Putra Malaysia,1,7.85
818,Karel de Grote University College,5,7.4399999999999995
819,University of Alabama in Huntsville,2,6.829999999999998
820,Universidad Francisco de Vitoria,3,6.536666666666666
821,Hanze University of Applied Sciences Groningen,3,6.343333333333334
822,Shizuoka Professional College of Automobile Technology,6,6.296666666666667
823,National Technical University of Ukraine Kyiv Polytechnic Institute,2,5.515
824,Instituto Politécnico Nacional,2,5.15
825,Ceylon-German Technical Training Institute,1,5.0
826,James Cook University,2,5.0
827,Korea University of Technology and Education,3,4.590000000000001
828,Acharya Institute of Technology,1,4.5
829,Universidade Federal do Pará - Campus Tucuruí - UFPA,1,3.9
830,University of Massachusetts Dartmouth,1,2.9
831,Ataturk University,1,2.5
832,Aoyama Gakuin University,6,1.8300000000000007
833,Mansoura University,2,1.6999999999999993
834,University of California Riverside,3,1.6999999999999982
835,ESIA San Luis Potosi,1,0.0
836,J.S.S. Academy of Technical Education Noida,1,0.0
837,Midwestern State University,1,0.0
838,Pillai College Of Engineering,2,0.0
839,Tokyo Tech Car College Setagaya,1,0.0
840,Ufa State Aviation Technical University,1,0.0
841,Universidade Estadual do Oeste do Paraná,1,0.0
842,Universidade Federal de Mato Grosso,1,0.0
843,Universidade Federal de Uberlândia - UFU,1,0.0
844,Universidade Paulista - Campinas - Campus II,1,0.0
845,Universidade Paulista - Sorocaba,2,0.0
846,University of Valladolid,1,0.0
847,Østfold University College,1,0.0
848,National Institute of Technology - Calicut,2,-0.75
849,University of California Santa Barbara,2,-1.2449999999999992
850,Hubei University of Automotive Technology,5,-1.3540000000000005
851,Akita Prefectural University,2,-1.950000000000001
852,FAMU-FSU College of Engineering,6,-3.2899999999999943
853,University of Stavanger,2,-3.5
854,Prince of Songkla University,5,-4.0779999999999985
855,Cleveland State University,2,-4.204999999999998
856,Loyola Marymount University,3,-4.5200000000000005
857,Trinity College University of Dublin,1,-5.0
858,Reykjavík University,4,-5.425000000000001
859,Okayama University of Science,8,-8.24125
860,Bangalore Institute of Technology,2,-9.555
861,Saitama Institute of Technology,7,-11.348571428571427
862,Siam University,3,-16.793333333333333
863,National Taipei University of Technology,3,-22.703333333333333
864,Beijing Institute of Technology,2,-26.17
865,Southern Taiwan University of Technology,6,-29.84166666666667
866,Universiti Teknologi Petronas,1,-31.6
867,Kasetsart University,5,-32.806
868,Alabama A&M University,1,-40.4
869,University of New Brunswick,1,-43.4
870,University of Wyoming,4,-84.905
871,Ajou University,1,-100.0
872,Fanshawe College,1,-100.0
873,Hokkaido Automotive Engineering College,1,-100.0
874,Liaoning University of Technology,1,-100.0
875,Santa Clara University,1,-286.5
