Rank,University,#,Points
641,Tokyo Metropolitan College of Industrial Technology,1,1.21
642,University of Cambridge,18,1.0555555555555556
643,Cairo University,6,0.8333333333333334
644,Universidade Federal de Santa Catarina - Joinville,5,0.8
645,Technical University of Sofia,4,0.75
646,Sinhgad College of Engineering Vadgaon,8,0.625
647,Federal University of Paraíba,6,0.5
648,Thapar Institute of Engineering and Technology,12,0.4166666666666667
649,Binghamton University,3,0.3333333333333333
650,Polytechnic University of Puerto Rico,6,0.3333333333333333
651,Universidade Comunitária Regional de Chapecó,3,0.3333333333333333
652,Indian Institute of Technology Kharagpur,4,0.25
653,Universidade Federal de São Carlos,6,0.16666666666666666
654,Acharya Institute of Technology,1,0.0
655,AISSMS (All India Shri Shivaji Memorial Society's) College of Engineering,2,0.0
656,Akita Prefectural University,2,0.0
657,Alabama A&M University,1,0.0
658,Alexandria University,3,0.0
659,Amity School of Engineering and Technology,3,0.0
660,Amrita School of Engineering Coimbatore,3,0.0
661,Amrutvahini College Of Engineering Sangamner,1,0.0
662,Aoyama Gakuin University,6,0.0
663,Arab Academy for Science Technology & Maritime Transport (AASTMT),1,0.0
664,Ataturk University,1,0.0
665,Bangalore Institute of Technology,2,0.0
666,Berlin School of Economics,3,0.0
667,Bharati Vidyapeeth College of Engineering,4,0.0
668,Bhartiya Institute of Engineering and Technology,1,0.0
669,Birla Institute of Science and Technology Pilani - Dubai,3,0.0
670,Birla Institute of Technology & Science  Pilani,5,0.0
671,Birla Institute of Technology Mesra,4,0.0
672,BITS Pilani KK Birla Goa Campus,2,0.0
673,Brandenburgische Technische Universität Cottbus,7,0.0
674,Brigham Young University,3,0.0
675,Central Piedmont Community College,2,0.0
676,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,4,0.0
677,Centro integrado de Manufatura e Tecnologia - SENAICIMATEC,8,0.0
678,CESI École d’ingénieurs - Nanterre,1,0.0
679,Chaitanya Bharathi Institute of Technology,2,0.0
680,Chandigarh University,2,0.0
681,Charotar University of Science and Technology,2,0.0
682,Chitkara University Punjab,8,0.0
683,City College of The City University of New York,1,0.0
684,Cleveland State University,2,0.0
685,D. Y. Patil College of Engineering & Technology Kasaba Bawada Kolhapur ,2,0.0
686,D.Y. Patil School of Engineering Academy Ambi,2,0.0
687,DHA Suffa University,1,0.0
688,DIT University,3,0.0
689,Dr. Mahalingam College of Engineering and Technology,1,0.0
690,Düzce University,1,0.0
691,Escola de Engenharia de Lorena da Universidade de São Paulo,4,0.0
692,Escuela Superior de Ingeniería Automotriz (ESIA) Tlalnepa,3,0.0
693,Escuela Superior de Ingeniería Mecánica y Electrica Unidad Politécnica Ticomán,3,0.0
694,Fachhochschule Frankfurt am Main,2,0.0
695,Fanshawe College,1,0.0
696,Federation University Australia,3,0.0
697,Fr Conceicao Rodrigues College of Engineering,3,0.0
698,Frederick University,1,0.0
699,Fukui University of Technology,7,0.0
700,G.V.Acharya Institute of Engineering & Technology,1,0.0
701,Galgotias University,3,0.0
702,Grand Canyon University,1,0.0
703,Graphic Era University,1,0.0
704,Guangxi University of Science and Technology,1,0.0
705,Guru Gobind Singh Indraprastha University,2,0.0
706,Haldia Institute of Technology,2,0.0
707,Helwan University (‏جامعة حلوان),1,0.0
708,Hindustan Institute of Technology and Science,2,0.0
709,HMR Institute of Technology & Management,1,0.0
710,Hochschule Offenburg,5,0.0
711,IMT Nord Europe - Douai,3,0.0
712,Indian Institute of Technology Bombay,2,0.0
713,Indian Institute of Technology Delhi,4,0.0
714,Indian Institute of Technology Dhanbad,1,0.0
715,Indian Institute of Technology Kanpur,2,0.0
716,Indira Gandhi Delhi Technical University for Women,2,0.0
717,Institute of Technology Bandung,1,0.0
718,Instituto Politécnico Nacional,2,0.0
719,Instituto Superior de Engenharia de Coimbra,1,0.0
720,Instituto Superior de Engenharia de Lisboa,1,0.0
721,Iran University of Science and Technology - Arak,1,0.0
722,Isfahan University of Technology,1,0.0
723,Istanbul Technical University,3,0.0
724,J.C. Bose University of Science and Technology YMCA,2,0.0
725,J.S.S. Academy of Technical Education Noida,1,0.0
726,Jilin University,1,0.0
727,Jordan University of Science and Technology,1,0.0
728,K L University,3,0.0
729,Kakatiya Institute of Technology and Science Warangal,1,0.0
730,Kalinga Institute of Industrial Technology,2,0.0
731,KLE Technological University,1,0.0
732,Koblenz University of Applied Science,1,0.0
733,Kochi University of Technology,4,0.0
734,Kumaraguru College of Technology,3,0.0
735,Kunsan National University,2,0.0
736,Kyushu Sangyo University,1,0.0
737,Kyushu University,4,0.0
738,Laxmi Devi Institute of Engineering & Technology,1,0.0
739,Leibniz Universität Hannover,4,0.0
740,Lokmanya Tilak College of Engineering,1,0.0
741,London South Bank University,1,0.0
742,Lovely Professional University,2,0.0
743,Loyola Marymount University,3,0.0
744,M.H. Saboo Siddik College of Engineering,2,0.0
745,Madras Institute of Technology,1,0.0
746,Manav Rachna International University,2,0.0
747,Mansoura University,2,0.0
748,Marathwada Mitra Mandal's College of Engineering,1,0.0
749,MCT's Rajiv Gandhi Institute of Technology,3,0.0
750,Memorial University of Newfoundland,4,0.0
751,MGM's Jawaharlal Nehru Engineering College,1,0.0
752,Miami University,3,0.0
753,Middle East Technical University,3,0.0
754,Midwestern State University,1,0.0
755,Nagesh Karajagi Orchid College Of Engineering & Technology,1,0.0
756,National Institute of Technology - Calicut,2,0.0
757,National Institute of Technology - Jamshedpur,3,0.0
758,National Institute of Technology - Karnataka,3,0.0
759,National Institute of Technology - Rourkela,2,0.0
760,National Technical University of Ukraine Kyiv Polytechnic Institute,2,0.0
761,NBN Sinhgad School Of Engineering,1,0.0
762,NED University of Engineering and Technology,3,0.0
763,Netaji Subhas Institute of Technology,1,0.0
764,New Jersey Institute of Technology,3,0.0
765,Newcastle University,3,0.0
766,Nicholls State University,1,0.0
767,Nirma University,1,0.0
768,Nitte Meenakshi Institute of Technology,1,0.0
769,North East Wales Institute of Higher Education,2,0.0
770,Odessa Polytechnic National State University,7,0.0
771,P.E.S. Modern College of Engineering,1,0.0
772,PEC University of Technology,1,0.0
773,PES Institute of Technology,2,0.0
774,Peter the Great St. Petersburg Polytechnic University,1,0.0
775,Philadelphia University,1,0.0
776,Pillai College Of Engineering,2,0.0
777,Pimpri Chinchwad College Of Engineering,1,0.0
778,Pittsburg State University,4,0.0
779,Polytechnic Institute of New York University,5,0.0
780,Pune Vidyarti Griha's college of Engineering and Technology,1,0.0
781,Queen Mary University of London,2,0.0
782,Rajarshi Shahu College Of Engineering,1,0.0
783,Rajendra Mane College of Engineering and Technology,2,0.0
784,Ramaiah Institute of Technology,5,0.0
785,Rayat Institute of Engineering and Information Technology,1,0.0
786,RMD Sinhgad School of Engineering,1,0.0
787,Saraswati College of Engineering,1,0.0
788,Sardar Patel College of Engineering Mumbai,3,0.0
789,Sardar Vallabhbhai National Institute of Technology,1,0.0
790,Shanghai Jiao Tong University,1,0.0
791,Shonan Institute of Technology,1,0.0
792,Shri G.S. Institute of Technology and Science Indore,1,0.0
793,Sinhgad Academy Of Engineering,1,0.0
794,Southern Illinois University Edwardsville,6,0.0
795,Sri Venkateswara College of Engineering,4,0.0
796,SRM Institute of Science and Technology - Ramapuram,1,0.0
797,SRM Institute of Science and Technology NCR Campus,2,0.0
798,St. Vincent Pallotti College of Engineering and Technology,1,0.0
799,Symbiosis Institute of Technology,2,0.0
800,Tel Aviv University,5,0.0
801,Texas State University,1,0.0
802,Thakur College of Engineering and Technology,1,0.0
803,The National Institute of Engineering Mysore,3,0.0
804,Thomas More Mechelen - De Nayer,1,0.0
805,TKM  College of Engineering,1,0.0
806,Tokyo Institute of Technology,2,0.0
807,Tokyo Tech Car College Setagaya,1,0.0
808,Trinity College University of Dublin,1,0.0
809,Tsinghua University,1,0.0
810,TSSM’s Bhivarabai Sawant College of Engineering & Research,1,0.0
811,Ufa State Aviation Technical University,1,0.0
812,Uludağ University,2,0.0
813,Unidad Profesional Interdisciplinaria en Ingeniería y Tecnologías Avanzadas or UPIITA,1,0.0
814,Universidad Católica Andrés Bello,2,0.0
815,Universidad de las Fuerzas Armadas - ESPE,3,0.0
816,Universidad de Oriente Venezuela,4,0.0
817,Universidad del Zulia,3,0.0
818,Universidad Francisco de Vitoria,3,0.0
819,Universidad Iberoamericana,2,0.0
820,Universidad Interamericana de Puerto Rico,1,0.0
821,Universidad Nacional Experimental Politécnica,3,0.0
822,Universidad Panamericana Sede México,6,0.0
823,Universidad Politécnica de Cartagena,4,0.0
824,Universidad Tecnológica de Pereira,1,0.0
825,Universidade Estadual do Oeste do Paraná,1,0.0
826,Universidade Federal de Campina Grande,2,0.0
827,Universidade Federal De Lavras,1,0.0
828,Universidade Federal de Mato Grosso,1,0.0
829,Universidade Federal de Sergipe,3,0.0
830,Universidade Federal de Uberlândia - UFU,1,0.0
831,Universidade Federal de Viçosa,1,0.0
832,Universidade Federal do Ceará,1,0.0
833,Universidade Federal do Pará - Campus Tucuruí - UFPA,1,0.0
834,Universidade Paulista - Campinas - Campus II,1,0.0
835,Universidade Paulista - Sorocaba,2,0.0
836,Universitat de Girona,3,0.0
837,Universitatea Politehnica Timișoara,2,0.0
838,Universiti Teknologi Petronas,1,0.0
839,University Carlos III of Madrid,11,0.0
840,University Institute of Technology RGPV Bhopal,1,0.0
841,University of Alabama at Birmingham,1,0.0
842,University of Alabama in Huntsville,2,0.0
843,University of Cadiz,6,0.0
844,University of California Santa Barbara,2,0.0
845,University of Delhi,3,0.0
846,University of Indonesia,1,0.0
847,University of Iowa,2,0.0
848,University of Kocaeli,2,0.0
849,University of Leicester,1,0.0
850,University of Massachusetts Dartmouth,1,0.0
851,University of Massachusetts Lowell,8,0.0
852,University of New Brunswick,1,0.0
853,University of Northampton,2,0.0
854,University of Portland,1,0.0
855,University of Regina,3,0.0
856,University of Salford,3,0.0
857,University of South Carolina,2,0.0
858,University of Southern Queensland,5,0.0
859,University of the West of Scotland,3,0.0
860,University of Valladolid,1,0.0
861,University Politehnica Of Bucharest,2,0.0
862,University Putra Malaysia,1,0.0
863,Università degli Studi di Catania,2,0.0
864,Università degli Studi di Ferrara,3,0.0
865,Università degli Studi di Salerno,1,0.0
866,Universität der Bundeswehr München,5,0.0
867,Vasavi College of Engineering,1,0.0
868,Vaughn College of Aeronautics and Technology,1,0.0
869,Veer Surendra Sai University of Technology,2,0.0
870,Vidyavardhini's College of Engineering and Technology,2,0.0
871,Vishwakarma Institute of Information Technology,4,0.0
872,Yamagata University,3,0.0
873,Çukurova University,1,0.0
874,École Centrale Paris,1,0.0
875,École nationale d'aérotechnique,1,0.0
