Rank,University,#,Points
639,Kunsan National University,2,3.75
640,Technische Universität Ilmenau,2,3.75
641,Universidad Iberoamericana,2,3.75
642,University of Alabama in Huntsville,2,3.75
643,University of Moratuwa,2,3.75
644,University of St. Thomas,4,3.75
645,University Carlos III of Madrid,11,3.6545454545454548
646,Universidade Estadual Paulista - Guaratinguetá,9,3.4444444444444446
647,University of Sunderland,14,3.292857142857143
648,Universidade Federal de Campina Grande,2,3.25
649,Universidade Federal do Paraná,2,3.25
650,University of Patras,6,3.25
651,Western Sydney University,2,3.25
652,Politecnico di Bari,10,3.222
653,São Paulo State University - UNESP - Bauru,4,3.2
654,Leibniz Universität Hannover,4,3.1325
655,Brandenburgische Technische Universität Cottbus,7,3.0528571428571425
656,City University London,14,3.0285714285714285
657,Hochschule Offenburg,5,3.0
658,Osaka Prefecture University,5,3.0
659,Universidad de las Fuerzas Armadas - ESPE,3,3.0
660,Victoria University Australia,5,3.0
661,University of Exeter,7,2.7857142857142856
662,VIT University - Chennai,6,2.7416666666666667
663,Federal University of Paraíba,6,2.6350000000000002
664,Escuela Superior de Ingeniería Automotriz (ESIA) Tlalnepa,3,2.5
665,Federation University Australia,3,2.5
666,James Cook University,2,2.5
667,University of Delhi,3,2.5
668,University of Malaga,5,2.4
669,PSG College of Technology,4,2.25
670,University of Mostar,2,2.25
671,Vishwakarma Institute of Information Technology,4,2.25
672,Hanze University of Applied Sciences Groningen,3,2.1666666666666665
673,Universidade Comunitária Regional de Chapecó,3,2.1666666666666665
674,University of Edinburgh,6,2.0
675,Escola Politècnica Superior d'Enginyeria de Vilanova i la Geltrú UPC,7,1.9285714285714286
676,Universidad Rey Juan Carlos,7,1.9285714285714286
677,Indian Institute of Technology Delhi,4,1.875
678,Universidad de Oriente Venezuela,4,1.875
679,University of Cambridge,18,1.8333333333333333
680,Escola Universitària Salesiana de Sarrià (UAB),5,1.8
681,North Dakota State University,9,1.6666666666666667
682,Tyumen Industrial University,4,1.625
683,Polytechnic University of Puerto Rico,6,1.5666666666666667
684,University of Cadiz,6,1.5
685,Universidad de Vigo,13,1.3846153846153846
686,Universitat Jaume I,7,1.2857142857142858
687,Cairo University,6,1.25
688,Indian Institute of Technology Kharagpur,4,1.125
689,Fukui University of Technology,7,1.0714285714285714
690,Sinhgad College of Engineering Vadgaon,8,0.9375
691,University of Massachusetts Lowell,8,0.9375
692,National University of Sciences and Technology - Karachi,5,0.9
693,Universidad Autónoma del Estado de México,12,0.625
694,Acharya Institute of Technology,1,0.0
695,AISSMS (All India Shri Shivaji Memorial Society's) College of Engineering,2,0.0
696,Akita Prefectural University,2,0.0
697,Alexandria University,3,0.0
698,Aligarh Muslim University,4,0.0
699,Amity School of Engineering and Technology,3,0.0
700,Amrita School of Engineering Coimbatore,3,0.0
701,Amrutvahini College Of Engineering Sangamner,1,0.0
702,Aoyama Gakuin University,6,0.0
703,Arab Academy for Science Technology & Maritime Transport (AASTMT),1,0.0
704,Ataturk University,1,0.0
705,Bangalore Institute of Technology,2,0.0
706,Berlin School of Economics,3,0.0
707,Bharati Vidyapeeth College of Engineering,4,0.0
708,Bhartiya Institute of Engineering and Technology,1,0.0
709,Birla Institute of Science and Technology Pilani - Dubai,3,0.0
710,Birla Institute of Technology & Science  Pilani,5,0.0
711,Birla Institute of Technology Mesra,4,0.0
712,BITS Pilani KK Birla Goa Campus,2,0.0
713,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,4,0.0
714,Centro integrado de Manufatura e Tecnologia - SENAICIMATEC,8,0.0
715,CESI École d’ingénieurs - Nanterre,1,0.0
716,Chaitanya Bharathi Institute of Technology,2,0.0
717,Chandigarh University,2,0.0
718,Charotar University of Science and Technology,2,0.0
719,Cherepovets State University,1,0.0
720,Chitkara University Punjab,8,0.0
721,City College of The City University of New York,1,0.0
722,Cleveland State University,2,0.0
723,D. Y. Patil College of Engineering & Technology Kasaba Bawada Kolhapur ,2,0.0
724,D.Y. Patil School of Engineering Academy Ambi,2,0.0
725,DHA Suffa University,1,0.0
726,DIT University,3,0.0
727,Dr. Mahalingam College of Engineering and Technology,1,0.0
728,Düzce University,1,0.0
729,Escola de Engenharia de Lorena da Universidade de São Paulo,4,0.0
730,Escuela Superior de Ingeniería Mecánica y Electrica Unidad Politécnica Ticomán,3,0.0
731,Fanshawe College,1,0.0
732,Fr Conceicao Rodrigues College of Engineering,3,0.0
733,Frederick University,1,0.0
734,G.V.Acharya Institute of Engineering & Technology,1,0.0
735,Galgotias University,3,0.0
736,Grand Canyon University,1,0.0
737,Graphic Era University,1,0.0
738,Guru Gobind Singh Indraprastha University,2,0.0
739,Hacettepe University,4,0.0
740,Haldia Institute of Technology,2,0.0
741,Helwan University (‏جامعة حلوان),1,0.0
742,HMR Institute of Technology & Management,1,0.0
743,IMT Nord Europe - Douai,3,0.0
744,Indian Institute of Technology Bombay,2,0.0
745,Indian Institute of Technology Dhanbad,1,0.0
746,Indian Institute of Technology Kanpur,2,0.0
747,Indian Institute of Technology Roorkee,1,0.0
748,Indira Gandhi Delhi Technical University for Women,2,0.0
749,Institute of Technology Bandung,1,0.0
750,Instituto Politécnico Nacional,2,0.0
751,Instituto Superior de Engenharia de Coimbra,1,0.0
752,Iran University of Science and Technology - Arak,1,0.0
753,Isfahan University of Technology,1,0.0
754,J.C. Bose University of Science and Technology YMCA,2,0.0
755,J.S.S. Academy of Technical Education Noida,1,0.0
756,Jordan University of Science and Technology,1,0.0
757,K L University,3,0.0
758,Kakatiya Institute of Technology and Science Warangal,1,0.0
759,Kalinga Institute of Industrial Technology,2,0.0
760,KLE Technological University,1,0.0
761,Koblenz University of Applied Science,1,0.0
762,Kyushu Sangyo University,1,0.0
763,Kyushu University,4,0.0
764,Laxmi Devi Institute of Engineering & Technology,1,0.0
765,Lokmanya Tilak College of Engineering,1,0.0
766,London South Bank University,1,0.0
767,Lovely Professional University,2,0.0
768,M.H. Saboo Siddik College of Engineering,2,0.0
769,Madras Institute of Technology,1,0.0
770,Manav Rachna International University,2,0.0
771,Mansoura University,2,0.0
772,Marathwada Mitra Mandal's College of Engineering,1,0.0
773,MCT's Rajiv Gandhi Institute of Technology,3,0.0
774,Memorial University of Newfoundland,4,0.0
775,MGM's Jawaharlal Nehru Engineering College,1,0.0
776,Middle East Technical University,3,0.0
777,Midwestern State University,1,0.0
778,Nagesh Karajagi Orchid College Of Engineering & Technology,1,0.0
779,National Institute of Technology - Calicut,2,0.0
780,National Institute of Technology - Jamshedpur,3,0.0
781,National Institute of Technology - Karnataka,3,0.0
782,National Institute of Technology - Kurukshetra,2,0.0
783,National Institute of Technology - Rourkela,2,0.0
784,National Technical University of Ukraine Kyiv Polytechnic Institute,2,0.0
785,NBN Sinhgad School Of Engineering,1,0.0
786,NED University of Engineering and Technology,3,0.0
787,Netaji Subhas Institute of Technology,1,0.0
788,New Jersey Institute of Technology,3,0.0
789,Nirma University,1,0.0
790,Nitte Meenakshi Institute of Technology,1,0.0
791,North East Wales Institute of Higher Education,2,0.0
792,Odessa Polytechnic National State University,7,0.0
793,P.E.S. Modern College of Engineering,1,0.0
794,PEC University of Technology,1,0.0
795,PES Institute of Technology,2,0.0
796,Peter the Great St. Petersburg Polytechnic University,1,0.0
797,Philadelphia University,1,0.0
798,Pillai College Of Engineering,2,0.0
799,Queen Mary University of London,2,0.0
800,Rajarambapu Institute of Technology,2,0.0
801,Rajarshi Shahu College Of Engineering,1,0.0
802,Rajendra Mane College of Engineering and Technology,2,0.0
803,Ramaiah Institute of Technology,5,0.0
804,RMD Sinhgad School of Engineering,1,0.0
805,Saint Louis University,7,0.0
806,Saraswati College of Engineering,1,0.0
807,Sardar Vallabhbhai National Institute of Technology,1,0.0
808,Shanghai Jiao Tong University,1,0.0
809,Shonan Institute of Technology,1,0.0
810,Shri G.S. Institute of Technology and Science Indore,1,0.0
811,Sinhgad Academy Of Engineering,1,0.0
812,Sri Venkateswara College of Engineering,4,0.0
813,SRM Institute of Science and Technology - Ramapuram,1,0.0
814,St. Vincent Pallotti College of Engineering and Technology,1,0.0
815,Symbiosis Institute of Technology,2,0.0
816,Taylor's University,2,0.0
817,Technological Educational Institute of Western Macedonia,2,0.0
818,Texas State University,1,0.0
819,Thakur College of Engineering and Technology,1,0.0
820,Thapar Institute of Engineering and Technology,12,0.0
821,The National Institute of Engineering Mysore,3,0.0
822,Thomas More Mechelen - De Nayer,1,0.0
823,TKM  College of Engineering,1,0.0
824,Tokyo Tech Car College Setagaya,1,0.0
825,Trinity College University of Dublin,1,0.0
826,Tsinghua University,1,0.0
827,TSSM’s Bhivarabai Sawant College of Engineering & Research,1,0.0
828,Ufa State Aviation Technical University,1,0.0
829,Uludağ University,2,0.0
830,Unidad Profesional Interdisciplinaria en Ingeniería y Tecnologías Avanzadas or UPIITA,1,0.0
831,Universidad Católica Andrés Bello,2,0.0
832,Universidad Francisco de Vitoria,3,0.0
833,Universidad Politécnica de Cartagena,4,0.0
834,Universidad Tecnológica de Pereira,1,0.0
835,Universidade Estadual do Oeste do Paraná,1,0.0
836,Universidade Federal De Lavras,1,0.0
837,Universidade Federal de Mato Grosso,1,0.0
838,Universidade Federal de Santa Catarina - Joinville,5,0.0
839,Universidade Federal de Sergipe,3,0.0
840,Universidade Federal de São Carlos,6,0.0
841,Universidade Federal de Uberlândia - UFU,1,0.0
842,Universidade Federal de Viçosa,1,0.0
843,Universidade Federal do Pará - Campus Tucuruí - UFPA,1,0.0
844,Universidade Paulista - Campinas - Campus II,1,0.0
845,Universidade Tecnológica Federal do Paraná,5,0.0
846,Universitat de Girona,3,0.0
847,Universitatea Politehnica Timișoara,2,0.0
848,Universiti Teknologi Petronas,1,0.0
849,University Institute of Technology RGPV Bhopal,1,0.0
850,University of Brighton,1,0.0
851,University of California Riverside,3,0.0
852,University of Derby,1,0.0
853,University of Georgia,2,0.0
854,University of Indonesia,1,0.0
855,University of Iowa,2,0.0
856,University of Kocaeli,2,0.0
857,University of Leicester,1,0.0
858,University of Ljubljana,2,0.0
859,University of Massachusetts Dartmouth,1,0.0
860,University of New Brunswick,1,0.0
861,University of Northampton,2,0.0
862,University of Regina,3,0.0
863,University of Salford,3,0.0
864,University of Valladolid,1,0.0
865,University Politehnica Of Bucharest,2,0.0
866,University Putra Malaysia,1,0.0
867,Università degli Studi di Salerno,1,0.0
868,Vasavi College of Engineering,1,0.0
869,Vaughn College of Aeronautics and Technology,1,0.0
870,Veer Surendra Sai University of Technology,2,0.0
871,Vidyavardhini's College of Engineering and Technology,2,0.0
872,Yamagata University,3,0.0
873,Çukurova University,1,0.0
874,École Centrale Paris,1,0.0
875,École nationale d'aérotechnique,1,0.0
