Rank,University,#,Points
636,Liaoning University of Technology,1,0.0
637,Lokmanya Tilak College of Engineering,1,0.0
638,London South Bank University,1,0.0
639,Lovely Professional University,2,0.0
640,Loyola Marymount University,3,0.0
641,M.H. Saboo Siddik College of Engineering,2,0.0
642,Madras Institute of Technology,1,0.0
643,Maejo University,1,0.0
644,Manav Rachna International University,2,0.0
645,Manipal Academy of Higher Education,12,0.0
646,Mansoura University,2,0.0
647,Marathwada Mitra Mandal's College of Engineering,1,0.0
648,MCT's Rajiv Gandhi Institute of Technology,3,0.0
649,Memorial University of Newfoundland,4,0.0
650,MGM's Jawaharlal Nehru Engineering College,1,0.0
651,Miami University,3,0.0
652,Middle East Technical University,3,0.0
653,Middle Tennessee State University,4,0.0
654,Midwestern State University,1,0.0
655,Milwaukee School of Engineering,9,0.0
656,Monroe County Community College,9,0.0
657,Moscow State Automobile & Road Technical University - MADI,10,0.0
658,Nagesh Karajagi Orchid College Of Engineering & Technology,1,0.0
659,National Institute of Technology - Calicut,2,0.0
660,National Institute of Technology - Jamshedpur,3,0.0
661,National Institute of Technology - Karnataka,3,0.0
662,National Institute of Technology - Kurukshetra,2,0.0
663,National Institute of Technology - Rourkela,2,0.0
664,National Technical University of Ukraine Kyiv Polytechnic Institute,2,0.0
665,National University of Sciences and Technology - Karachi,5,0.0
666,NBN Sinhgad School Of Engineering,1,0.0
667,NED University of Engineering and Technology,3,0.0
668,Nelson Mandela Metropolitan University,1,0.0
669,Netaji Subhas Institute of Technology,1,0.0
670,New Jersey Institute of Technology,3,0.0
671,Newcastle University,3,0.0
672,Nicholls State University,1,0.0
673,Nirma University,1,0.0
674,Nitte Meenakshi Institute of Technology,1,0.0
675,Nizhny Novgorod State Technical University,1,0.0
676,North Carolina Agricultural and Technical State University,3,0.0
677,North Dakota State University,9,0.0
678,North East Wales Institute of Higher Education,2,0.0
679,Odessa Polytechnic National State University,7,0.0
680,Osaka Prefecture University,5,0.0
681,P.E.S. Modern College of Engineering,1,0.0
682,PEC University of Technology,1,0.0
683,Peoples' Friendship University of Russia,8,0.0
684,PES Institute of Technology,2,0.0
685,PES University,3,0.0
686,Peter the Great St. Petersburg Polytechnic University,1,0.0
687,Philadelphia University,1,0.0
688,Pillai College Of Engineering,2,0.0
689,Pimpri Chinchwad College Of Engineering,1,0.0
690,Pittsburg State University,4,0.0
691,Politecnico di Bari,10,0.0
692,Polo Universitario de Volta Redonda - Universidade Federal Fluminense,5,0.0
693,Polytechnic Institute of New York University,5,0.0
694,Polytechnic University of Puerto Rico,6,0.0
695,Pune Vidyarti Griha's college of Engineering and Technology,1,0.0
696,Purdue University - Northwest,5,0.0
697,Queen Mary University of London,2,0.0
698,R.V.College of Engineering,17,0.0
699,Rajarambapu Institute of Technology,2,0.0
700,Rajarshi Shahu College Of Engineering,1,0.0
701,Rajendra Mane College of Engineering and Technology,2,0.0
702,Ramaiah Institute of Technology,5,0.0
703,Rayat Institute of Engineering and Information Technology,1,0.0
704,RMD Sinhgad School of Engineering,1,0.0
705,Saint Louis University,7,0.0
706,Saraswati College of Engineering,1,0.0
707,Sardar Patel College of Engineering Mumbai,3,0.0
708,Sardar Vallabhbhai National Institute of Technology,1,0.0
709,Sebelas Maret University,2,0.0
710,Shanghai Jiao Tong University,1,0.0
711,Shonan Institute of Technology,1,0.0
712,Shri G.S. Institute of Technology and Science Indore,1,0.0
713,Sinhgad Academy Of Engineering,1,0.0
714,Sinhgad College of Engineering Vadgaon,8,0.0
715,Sojo University,11,0.0
716,Southern Illinois University Edwardsville,6,0.0
717,Southern Taiwan University of Technology,6,0.0
718,Sri Venkateswara College of Engineering,4,0.0
719,SRM Institute of Science and Technology - Kattankulathur,5,0.0
720,SRM Institute of Science and Technology - Ramapuram,1,0.0
721,SRM Institute of Science and Technology NCR Campus,2,0.0
722,St. Vincent Pallotti College of Engineering and Technology,1,0.0
723,Symbiosis Institute of Technology,2,0.0
724,Taylor's University,2,0.0
725,Technical University of Sofia,4,0.0
726,Technische Hochschule Lübeck,6,0.0
727,Technische Universität Ilmenau,2,0.0
728,Technological Educational Institute of Western Macedonia,2,0.0
729,Tel Aviv University,5,0.0
730,Texas State University,1,0.0
731,Thakur College of Engineering and Technology,1,0.0
732,Thapar Institute of Engineering and Technology,12,0.0
733,The National Institute of Engineering Mysore,3,0.0
734,The University of Texas at Dallas,3,0.0
735,Thomas More Mechelen - De Nayer,1,0.0
736,TKM  College of Engineering,1,0.0
737,Tokyo Institute of Technology,2,0.0
738,Tokyo Metropolitan College of Industrial Technology,1,0.0
739,Tokyo Metropolitan University,4,0.0
740,Tokyo Tech Car College Setagaya,1,0.0
741,Trinity College University of Dublin,1,0.0
742,Tsinghua University,1,0.0
743,TSSM’s Bhivarabai Sawant College of Engineering & Research,1,0.0
744,Tyumen Industrial University,4,0.0
745,Ufa State Aviation Technical University,1,0.0
746,Uludağ University,2,0.0
747,Unidad Profesional Interdisciplinaria en Ingeniería y Tecnologías Avanzadas or UPIITA,1,0.0
748,Union College,3,0.0
749,UniSALESIANO Araçatuba,2,0.0
750,Universidad Autónoma del Estado de México,12,0.0
751,Universidad Católica Andrés Bello,2,0.0
752,Universidad Central de Venezuela,10,0.0
753,Universidad de Castilla-La Mancha,3,0.0
754,Universidad de las Fuerzas Armadas - ESPE,3,0.0
755,Universidad de Oriente Venezuela,4,0.0
756,Universidad del Zulia,3,0.0
757,Universidad Francisco de Vitoria,3,0.0
758,Universidad Iberoamericana,2,0.0
759,Universidad Interamericana de Puerto Rico,1,0.0
760,Universidad Metropolitana,7,0.0
761,Universidad Nacional Experimental Politécnica,3,0.0
762,Universidad Panamericana Sede México,6,0.0
763,Universidad Politecnica Salesiana,1,0.0
764,Universidad Politécnica de Cartagena,4,0.0
765,Universidad Rey Juan Carlos,7,0.0
766,Universidad Tecnológica de Pereira,1,0.0
767,Universidade Comunitária Regional de Chapecó,3,0.0
768,Universidade de Brasília,7,0.0
769,Universidade Estadual do Oeste do Paraná,1,0.0
770,Universidade Estadual Paulista - Guaratinguetá,9,0.0
771,Universidade Federal da Bahia,6,0.0
772,Universidade Federal de Campina Grande,2,0.0
773,Universidade Federal de Itajubá - Itabira,4,0.0
774,Universidade Federal De Lavras,1,0.0
775,Universidade Federal de Mato Grosso,1,0.0
776,Universidade Federal de Santa Catarina - Joinville,5,0.0
777,Universidade Federal de Santa Catarina,7,0.0
778,Universidade Federal de Sergipe,3,0.0
779,Universidade Federal de São Carlos,6,0.0
780,Universidade Federal de São João del Rei,5,0.0
781,Universidade Federal de Uberlândia - UFU,1,0.0
782,Universidade Federal de Viçosa,1,0.0
783,Universidade Federal do Ceará,1,0.0
784,Universidade Federal do Paraná,2,0.0
785,Universidade Federal do Pará - Campus Tucuruí - UFPA,1,0.0
786,Universidade Federal Fluminense - Niterói,11,0.0
787,Universidade Paulista - Campinas - Campus II,1,0.0
788,Universidade Paulista - Sorocaba,2,0.0
789,Universidade Tecnológica Federal do Paraná,5,0.0
790,Universitat de Girona,3,0.0
791,Universitat Jaume I,7,0.0
792,Universitatea Politehnica Timișoara,2,0.0
793,Universiti Teknologi MARA,1,0.0
794,Universiti Teknologi Petronas,1,0.0
795,University Carlos III of Madrid,11,0.0
796,University Institute of Technology RGPV Bhopal,1,0.0
797,University of Alabama at Birmingham,1,0.0
798,University of Alabama in Huntsville,2,0.0
799,University of Brighton,1,0.0
800,University of British Columbia - Okanagan,5,0.0
801,University of Cadiz,6,0.0
802,University of California Davis,9,0.0
803,University of California Riverside,3,0.0
804,University of California Santa Barbara,2,0.0
805,University of Cambridge,18,0.0
806,University of Colorado at Boulder,16,0.0
807,University of Delhi,3,0.0
808,University of Derby,1,0.0
809,University of Dundee,6,0.0
810,University of Edinburgh,6,0.0
811,University of Exeter,7,0.0
812,University of Georgia,2,0.0
813,University of Guelph,16,0.0
814,University of Hull,8,0.0
815,University of Idaho,7,0.0
816,University of Illinois at Chicago,16,0.0
817,University of Indonesia,1,0.0
818,University of Iowa,2,0.0
819,University of Kocaeli,2,0.0
820,University of Leicester,1,0.0
821,University of Ljubljana,2,0.0
822,University of Louisville,12,0.0
823,University of Maine,2,0.0
824,University of Massachusetts Dartmouth,1,0.0
825,University of Massachusetts Lowell,8,0.0
826,University of Miskolc,5,0.0
827,University of Mostar,2,0.0
828,University of New Brunswick,1,0.0
829,University of Northampton,2,0.0
830,University of Patras,6,0.0
831,University of Perugia,5,0.0
832,University of Portland,1,0.0
833,University of Portsmouth,15,0.0
834,University of Regina,3,0.0
835,University of Salford,3,0.0
836,University of South Australia,11,0.0
837,University of South Carolina,2,0.0
838,University of Southern Denmark,5,0.0
839,University of Southern Queensland,5,0.0
840,University of Stavanger,2,0.0
841,University of the Basque Country,6,0.0
842,University of the West of Scotland,3,0.0
843,University of Ulsan,3,0.0
844,University of Utah,14,0.0
845,University of Valladolid,1,0.0
846,University Politehnica Of Bucharest,2,0.0
847,University Putra Malaysia,1,0.0
848,Università degli Studi di Cagliari,4,0.0
849,Università degli Studi di Catania,2,0.0
850,Università degli Studi di Ferrara,3,0.0
851,Università degli Studi di Salerno,1,0.0
852,Università del Salento,10,0.0
853,Universität der Bundeswehr München,5,0.0
854,Ural State University of Railway Transport,8,0.0
855,Vanderbilt University,11,0.0
856,Vasavi College of Engineering,1,0.0
857,Vaughn College of Aeronautics and Technology,1,0.0
858,Veer Surendra Sai University of Technology,2,0.0
859,Victoria University Australia,5,0.0
860,Vidyavardhini's College of Engineering and Technology,2,0.0
861,Virginia Commonwealth University,1,0.0
862,Vishwakarma Institute of Information Technology,4,0.0
863,VIT University - Vellore,11,0.0
864,Western Sydney University,2,0.0
865,Yamagata University,3,0.0
866,York College of Pennsylvania,13,0.0
867,Zhejiang University City College,1,0.0
868,Çukurova University,1,0.0
869,École Centrale Paris,1,0.0
870,École nationale d'aérotechnique,1,0.0
871,Oregon Institute of Technology,9,-0.7222222222222222
872,Università degli Studi della Tuscia,10,-0.842
873,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - Universitat Politècnica de Catalunya,9,-1.082222222222222
874,Yeungnam University College,22,-2.9604545454545454
875,University of Messina,1,-7.6
