Rank,University,Lowest Place,#
255,Vishwakarma Institute of Technology,12th,1
256,Hochschule für Angewandte Wissenschaften Hamburg,13th,1
257,Iwate University,13th,1
258,Manchester Metropolitan University,13th,1
259,Moscow State Automobile & Road Technical University - MADI,13th,1
260,Moscow State Automobile & Road Technical University - MADI,13th,1
261,Queen's University Belfast,13th,1
262,St. Vincent Pallotti College of Engineering and Technology,13th,1
263,The University of Michigan-Dearborn,13th,1
264,Universidad Nacional Autónoma de México,13th,1
265,University of Agder,13th,1
266,University of California Berkeley,13th,1
267,University of California Irvine,13th,1
268,University of California Berkeley,13th,1
269,University of Maryland,13th,1
270,University of Oxford,13th,1
271,University of Stavanger,13th,1
272,University of Utah,13th,1
273,Università della Calabria,13th,1
274,ESTACA - West (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),14th,1
275,Technical University of Cluj-Napoca,14th,1
276,University of Sussex,14th,1
277,VIT University - Chennai,14th,1
278,Yıldız Technical University,14th,1
279,École de Technologie Superieure,14th,1
280,Belgorod state technological university named after V. G. Shukhov,15th,1
281,Hebei University of Technology,15th,1
282,Kanagawa University,15th,1
283,Kookmin University,15th,1
284,Universidad Pompeu Fabra - TecnoCampus,15th,1
285,University of British Columbia - Vancouver,15th,1
286,University of North Carolina at Charlotte,15th,1
287,Vitoria-University of the Basque Country,15th,1
288,AGH University of Science and Technology,16th,1
289,California Baptist University,16th,1
290,Friedrich-Alexander-Universität Erlangen-Nürnberg,16th,1
291,Indian Institute of Technology Kanpur,16th,1
292,Nanjing Agricultural University,16th,1
293,Nanyang Technological University,16th,1
294,Thakur College of Engineering and Technology,16th,1
295,Brigham Young University,17th,1
296,ECAM LaSalle - Campus de Lyon,17th,1
297,Hubei University of Automotive Technology,17th,1
298,SRM Institute of Science and Technology - Kattankulathur,17th,1
299,The Hague University of Applied Sciences,17th,1
300,University of California Santa Barbara,17th,1
301,University of New South Wales - Australian Defence Force Academy,17th,1
302,Ain Shams University,18th,1
303,Birla Institute of Technology Mesra,18th,1
304,Birla Institute of Technology Mesra,18th,1
305,Cairo University,18th,1
306,Salesian University School of Sarrià - EUSS,18th,1
307,University of Burgundy - ISAT,18th,1
308,Dalian University of Technology,19th,1
309,Ecole Nationale d'Ingénieurs de Metz,19th,1
310,National Taiwan University of Science and Technology,19th,1
311,Pakistan Institute of Engineering & Applied Sciences,19th,1
312,Pakistan Institute of Engineering & Applied Sciences,19th,1
313,University of Minnesota Twin Cities,19th,1
314,University of Yamanashi,19th,1
315,Vrije Universiteit Brussel,19th,1
316,Western Michigan University,19th,1
317,Hochschule für Technik und Wirtschaft Mittweida,20th,1
318,Kanagawa Institute of Technology,20th,1
319,Liaoning University of Technology,20th,1
320,San Diego State University,20th,1
321,Thomas More Mechelen - De Nayer,20th,1
322,Universidad Politécnica de Cartagena,20th,1
323,Università degli studi di Trieste,20th,1
324,Kingston University,21st,1
325,National Cheng Kung University,21st,1
326,National Taipei University of Technology,21st,1
327,Poznan University of Technology,21st,1
328,University of Belgrade,21st,1
329,University of Malaga,21st,1
330,University of Missouri,21st,1
331,University of Twente,21st,1
332,Instituto Superior de Engenharia de Lisboa,22nd,1
333,Islamic Azad University of Karaj,22nd,1
334,Jiangsu University,22nd,1
335,Northeastern University,22nd,1
336,Drexel University,23rd,1
337,Guangzhou City University of Technology,23rd,1
338,University of Alcalá,23rd,1
339,Hochschule für Technik und Wirtschaft Berlin,24th,1
340,Shizuoka University,24th,1
341,University of West Attica,24th,1
342,Chongqing University of Technology,25th,1
343,University of California Los Angeles,25th,1
344,University of California Los Angeles,25th,1
345,Cooper Union,26th,1
346,North Carolina State University,26th,1
347,University of Kocaeli,26th,1
348,Wuhan Vocational College of Software and Engineering,26th,1
349,Coventry University,27th,1
350,Liverpool John Moores University,28th,1
351,Rhein-Waal University of Applied Sciences,28th,1
352,Silesian University of Technology,28th,1
353,University of Malta,28th,1
354,University of Nevada - Reno,28th,1
355,Chongqing University,29th,1
356,Toyohashi University of Technology,29th,1
357,University of Bristol,29th,1
358,Universidad Politecnica Salesiana,31st,1
359,University of Huddersfield,31st,1
360,Texas A&M University,32nd,1
361,Texas A&M University,32nd,1
362,Guangdong University of Technology,33rd,1
363,Hanze University of Applied Sciences Groningen,33rd,1
364,Auburn University,34th,1
365,De Montfort University,34th,1
366,Hefei University of Technology,34th,1
367,King Mongkut's University of Technology Thonburi,34th,1
368,Università degli Studi di Cassino e del Lazio Meridionale,34th,1
369,Northwestern University,35th,1
370,Sophia University,35th,1
371,University of Calgary,35th,1
372,University of Miskolc,35th,1
373,Northwestern Polytechnical University,36th,1
374,Universidad de Castilla-La Mancha,36th,1
375,University of Cincinnati,36th,1
376,University of Pittsburgh,36th,1
377,Guangxi Science and Technology University Lushan College,37th,1
378,Nissan Automobile Technical College Kyoto,37th,1
379,Portland State University,37th,1
380,University of La Laguna,37th,1
381,University of Liverpool,37th,1
382,Central South University - Changsha,38th,2
383,Universität der Bundeswehr München,38th,1
384,Zhejiang University of Water Resources and Electric Power,39th,1
385,Fachhochschule Stralsund,40th,1
386,Pennsylvania State University,40th,1
387,Lancaster  University,42nd,1
388,University of West Bohemia,42nd,1
389,Columbia University,43rd,1
390,Nanjing University of Aeronautics and Astronautics,43rd,1
391,Rochester Institute of Technology,44th,1
392,Taiyuan University of Technology,44th,1
393,Centro Universitário da FEI,46th,1
394,Institute of Technologists,46th,1
395,Shanghai University of Engineering Science,46th,1
396,University of Western Macedonia,46th,1
397,Niigata Institute of Technology,47th,1
398,Yancheng Institute of Technology,47th,1
399,Illinois Institute of Technology,49th,1
400,University of York,49th,1
401,Newcastle University,50th,1
402,Ningbo University,50th,1
403,University of Windsor,51st,1
404,Binghamton University,52nd,1
405,Dalhousie University,52nd,1
406,Seikei University,52nd,1
407,Xi'an Vocational University Of Automobile,52nd,1
408,Rensselaer Polytechnic Institute,53rd,1
409,Shizuoka Professional College of Automobile Technology,53rd,1
410,South China Agricultural University,53rd,1
411,University of Victoria,53rd,1
412,University of California - Santa Cruz,56th,1
413,Fujian Agriculture and Forestry University,57th,1
414,The Hong Kong Polytechnic University,57th,1
415,Aichi Institute of Technology,58th,1
416,Texas A&M University at Qatar,58th,1
417,Texas A&M University at Qatar,58th,1
418,University of Nottingham Ningbo China,58th,1
419,Louisiana State University,59th,1
420,The University of Hong Kong,59th,1
421,Taiyuan Institute of Technology,60th,1
422,Tokyo University of Technology,61st,1
423,Hangzhou Dianzi University,62nd,1
424,Shangdong Jiaotong University,63rd,1
425,Daido Institute of Technology,64th,1
426,University of Fukui,65th,1
427,University of Virginia,65th,1
428,FH Münster,77th,1
429,Kyushu Institute of Technology,80th,1
430,University of Leicester,80th,1
431,National Yang Ming Chiao Tung University,N/A,0
432,University of Texas at San Antonio,N/A,0
