Rank,University,Points
319,Kanagawa University,12.62
320,University of La Laguna,12.2
321,Shizuoka University,11.14
322,Shizuoka Professional College of Automobile Technology,10.0
323,University of New South Wales - Australian Defence Force Academy,7.8
324,Tohoku University,7.23
325,Gadjah Mada University,6.13
326,National Cheng Kung University,5.67
327,University of Alcalá,5.0
328,Tokyo University of Technology,3.79
329,Daido Institute of Technology,3.09
330,National Taipei University of Technology,2.5
331,Tongji University,1.11
332,University of Leicester,0.3
333,ECAM LaSalle - Campus de Lyon,0.0
334,Rhein-Waal University of Applied Sciences,0.0
335,Kyushu Institute of Technology,-1.87
336,The Hague University of Applied Sciences,-7.15
337,University of California Irvine,-9.3
338,Iwate University,-12.59
339,The Hong Kong Polytechnic University,-16.0
340,Toyota Technical College Nagoya,-20.96
341,Niigata Institute of Technology,-48.17
