Rank,University,Lowest Place,#
77,Université Laval,3rd,1
78,Warsaw University of Technology,3rd,1
79,Georg-Simon-Ohm-Hochschule Nürnberg,4th,2
80,The University of Akron,4th,2
81,Universität Siegen,4th,2
82,Chalmers University of Technology,4th,1
83,Hochschule Esslingen,4th,1
84,Hochschule RheinMain,4th,1
85,National Tsing Hua University,4th,1
86,Technische Universität Bergakademie Freiberg,4th,1
87,Technische Universität Berlin,4th,1
88,The University of Newcastle,4th,1
89,Ulm University of Applied Sciences,4th,1
90,University of California Davis,4th,1
91,University Of Hertfordshire,4th,1
92,University of New South Wales,4th,1
93,Universität Paderborn,4th,1
94,Aristotle University of Thessaloniki,5th,3
95,Università degli Studi di Parma,5th,3
96,Leopold-Franzens-Universität Innsbruck,5th,2
97,Coventry University,5th,1
98,Hubei University of Automotive Technology,5th,1
99,Technische Universität Hamburg,5th,1
100,University of Pittsburgh,5th,1
101,University of Tasmania,5th,1
102,University of Technology Sydney,5th,1
103,University of Technology Sydney,5th,1
104,University of Western Australia,5th,1
105,Università degli Studi di Roma La Sapienza,5th,1
106,Yıldız Technical University,5th,1
107,École Polytechnique Fédérale de Lausanne,5th,1
108,Hochschule Pforzheim,6th,2
109,Slovak University of Technology in Bratislava,6th,2
110,Beihang University,6th,1
111,Brno University of Technology,6th,1
112,Cornell University,6th,1
113,Deggendorf Institute of Technology,6th,1
114,Hochschule Aalen - Technik und Wirtschaft,6th,1
115,Technische Universität Braunschweig,6th,1
116,Technische Universität Clausthal,6th,1
117,Universidad Pontificia Comillas,6th,1
118,University of Agder,6th,1
119,University of Illinois at Urbana-Champaign,6th,1
120,University of Manitoba,6th,1
121,University of Texas at Austin,6th,1
122,University of Wisconsin-Madison,6th,1
123,University of Wollongong,6th,1
124,Alma Mater Studiorum - Università di Bologna,7th,2
125,Hochschule für angewandte Wissenschaft und Kunst HildesheimHolzmindenGöttingen,7th,2
126,Hochschule Ruhr West - UAS,7th,2
127,University of Toronto,7th,2
128,Duale Hochschule Baden-Württemberg - Mannheim,7th,1
129,Hochschule für Angewandte Wissenschaften Hof,7th,1
130,Liaoning University of Technology,7th,1
131,Technische Hochschule Köln,7th,1
132,University of Iceland,7th,1
133,University of Seville,7th,1
134,Universität Duisburg-Essen,7th,1
135,Fachhochschule Osnabrück,8th,1
136,HES-SO Valais-Wallis,8th,1
137,Hochschule Landshut,8th,1
138,University of Warwick,8th,1
139,Curtin University,9th,2
140,TECNUN - University of Navarra,9th,2
141,Ecole Nationale d'Ingénieurs de Metz,9th,1
142,Fachhochschule für Wirtschaft und Technik,9th,1
143,Guangzhou City University of Technology,9th,1
144,KTH Royal Institute of Technology,9th,1
145,National University of Singapore,9th,1
146,Saarland University,9th,1
147,Tohoku University,9th,1
148,Vitoria-University of the Basque Country,9th,1
149,Virginia Polytechnic Institute and State University,10th,2
150,Rheinland-Pfälzische Technische Universität Kaiserslautern-Landau,10th,1
151,South China University of Technology,10th,1
152,University of South Australia,10th,1
153,University of Surrey,10th,1
154,Lund University,11th,1
155,San José State University,11th,1
156,Technische Universität Ilmenau,11th,1
157,University of Minnesota Twin Cities,11th,1
158,National Taipei University of Technology,12th,1
159,Pennsylvania State University,12th,1
160,Universidad Politécnica de Madrid (UPM),12th,1
161,University of Southern Denmark,12th,1
162,Fachhochschule Konstanz,13th,1
163,Friedrich-Alexander-Universität Erlangen-Nürnberg,13th,1
164,Gadjah Mada University,13th,1
165,Queensland University of Technology,13th,1
166,University of Strathclyde,13th,1
167,University of Zagreb,14th,2
168,Guangdong University of Technology,14th,1
169,Queen's University Belfast,14th,1
170,Linköping University,15th,1
171,Università degli Studi di Trento,15th,1
172,Wroclaw University of Technology,15th,1
173,Hebei University of Technology,16th,1
174,Nissan Automobile Technical College Kyoto,16th,1
175,Ruhr-Universität Bochum,16th,1
176,Zürcher Hochschule für Angewandte Wissenschaften,16th,1
177,Hochschule Karlsruhe,17th,2
178,Barcelona East School of Engineering - EEBE - UPC,17th,1
179,Ben-Gurion University of the Negev,17th,1
180,Hochschule Darmstadt UAS,17th,1
181,Hochschule Darmstadt UAS,17th,1
182,Hochschule für Angewandte Wissenschaften Hamburg,17th,1
183,Thomas More Mechelen - De Nayer,17th,1
184,Auburn University,18th,1
185,Guangxi University of Science and Technology,18th,1
186,Moscow State Automobile & Road Technical University - MADI,18th,1
187,Moscow State Automobile & Road Technical University - MADI,18th,1
188,Nagoya Institute of Technology,18th,1
189,California State Polytechnic University - San Luis Obispo,19th,1
190,Indian Institute of Technology Delhi,19th,1
191,Jiangsu University,19th,1
192,Rzeszów University of Technology,19th,1
193,Shizuoka University,19th,1
194,The University of Tokyo,19th,1
195,University of Maribor,20th,1
196,University of Missouri,20th,1
197,Universität Bremen,20th,1
198,Democritus University of Thrace,21st,1
199,Ghent University,21st,1
200,Kennesaw State University,21st,1
201,Central South University - Changsha,22nd,1
202,Columbia University,22nd,1
203,Hochschule Düsseldorf,22nd,1
204,Indian Institute of Technology Bombay,22nd,1
205,Taiyuan Institute of Technology,22nd,1
206,Università di Pisa,22nd,1
207,Universität Kassel,22nd,1
208,Shizuoka Institute of Science and Technology,24th,1
209,University of Texas at Arlington,24th,1
210,Yancheng Institute of Technology,24th,1
211,Beijing Institute of Technology,26th,1
212,Chongqing University of Technology,26th,1
213,Chongqing University,26th,1
214,Concordia University,26th,1
215,Dalian University of Technology,26th,1
216,Fujian Agriculture and Forestry University,26th,1
217,University of British Columbia - Vancouver,27th,1
218,Western University,28th,1
219,Sophia University,31st,1
220,Aichi Institute of Technology,33rd,1
221,Institute of Technologists,33rd,1
222,National Cheng Kung University,33rd,1
223,Toyota Technical College Nagoya,33rd,1
224,University of Yamanashi,33rd,1
225,Technische Universität Dortmund,36th,1
226,Iwate University,37th,1
227,Niigata Institute of Technology,40th,1
228,University of Porto,41st,1
229,Daido Institute of Technology,46th,1
230,Technische Universität Chemnitz,49th,1
231,Kanagawa University,55th,1
232,Toyohashi University of Technology,59th,1
233,AGH University of Science and Technology,N/A,0
234,Ain Shams University,N/A,0
235,Belgorod state technological university named after V. G. Shukhov,N/A,0
236,Binghamton University,N/A,0
237,Birla Institute of Science and Technology Pilani - Dubai,N/A,0
238,Birla Institute of Technology Mesra,N/A,0
239,Birla Institute of Technology Mesra,N/A,0
240,Brigham Young University,N/A,0
241,Brunel University London,N/A,0
242,Cairo University,N/A,0
243,California Baptist University,N/A,0
244,California Institute of Technology,N/A,0
245,Centro Universitário da FEI,N/A,0
246,Cooper Union,N/A,0
247,Dalhousie University,N/A,0
248,De Montfort University,N/A,0
249,Delhi Technological University,N/A,0
250,Drexel University,N/A,0
251,Duale Hochschule Baden-Württemberg Mosbach,N/A,0
252,Dwarkadas. J. Sanghvi College of Engineering,N/A,0
253,ECAM LaSalle - Campus de Lyon,N/A,0
254,ESTACA - West (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),N/A,0
255,Fachhochschule Stralsund,N/A,0
256,FH Münster,N/A,0
257,Fr Conceicao Rodrigues College of Engineering,N/A,0
258,Griffith University,N/A,0
259,Guangxi Science and Technology University Lushan College,N/A,0
260,Hangzhou Dianzi University,N/A,0
261,Hanze University of Applied Sciences Groningen,N/A,0
262,Hefei University of Technology,N/A,0
263,Helmut Schmidt Universität  Universität der Bundeswehr Hamburg,N/A,0
264,Heriot-Watt University,N/A,0
265,Hochschule für Technik und Wirtschaft Berlin,N/A,0
266,Hochschule für Technik und Wirtschaft Mittweida,N/A,0
267,Hochschule Niederrhein,N/A,0
268,Illinois Institute of Technology,N/A,0
269,Imperial College London,N/A,0
270,Indian Institute of Technology Kanpur,N/A,0
271,Indian Institute of Technology Madras,N/A,0
272,Indian Institute of Technology Roorkee,N/A,0
273,Instituto Superior de Engenharia de Lisboa,N/A,0
274,Islamic Azad University of Karaj,N/A,0
275,Istanbul Technical University,N/A,0
276,K. J. Somaiya College of Engineering,N/A,0
277,Kanagawa Institute of Technology,N/A,0
278,Karlstad University,N/A,0
279,King Mongkut's University of Technology Thonburi,N/A,0
280,Kingston University,N/A,0
281,Kookmin University,N/A,0
282,Kyushu Institute of Technology,N/A,0
283,Lancaster  University,N/A,0
284,Liverpool John Moores University,N/A,0
285,Loughborough University,N/A,0
286,Louisiana State University,N/A,0
287,Manchester Metropolitan University,N/A,0
288,McMaster University,N/A,0
289,MIT World Peace University,N/A,0
290,Nanjing Agricultural University,N/A,0
291,Nanjing University of Aeronautics and Astronautics,N/A,0
292,Nanyang Technological University,N/A,0
293,National Institute of Technology - Karnataka,N/A,0
294,National Taiwan University of Science and Technology,N/A,0
295,National Taiwan University,N/A,0
296,National University of Sciences and Technology - Karachi,N/A,0
297,National Yang Ming Chiao Tung University,N/A,0
298,Newcastle University,N/A,0
299,Ningbo University,N/A,0
300,North Carolina State University,N/A,0
301,Northeastern University,N/A,0
302,Northwestern Polytechnical University,N/A,0
303,Northwestern University,N/A,0
304,Olin College of Engineering,N/A,0
305,Otto-von-Guericke-Universität Magdeburg,N/A,0
306,Pakistan Institute of Engineering & Applied Sciences,N/A,0
307,Pakistan Institute of Engineering & Applied Sciences,N/A,0
308,Pillai College Of Engineering,N/A,0
309,Portland State University,N/A,0
310,Poznan University of Technology,N/A,0
311,PSG Institute of Technology and Applied Research,N/A,0
312,R.V.College of Engineering,N/A,0
313,Rajiv Gandhi Institute of Technology - Kottayam,N/A,0
314,Rajiv Gandhi Institute of Technology - Mumbai,N/A,0
315,Rajshahi University of Engineering & Technology,N/A,0
316,Rajshahi University of Engineering & Technology,N/A,0
317,Ramaiah Institute of Technology,N/A,0
318,Rensselaer Polytechnic Institute,N/A,0
319,Rhein-Waal University of Applied Sciences,N/A,0
320,Rutgers The State University of New Jersey,N/A,0
321,Rutgers The State University of New Jersey,N/A,0
322,Ryerson University,N/A,0
323,Salesian University School of Sarrià - EUSS,N/A,0
324,San Diego State University,N/A,0
325,Sardar Patel College of Engineering Mumbai,N/A,0
326,Sardar Patel College of Engineering Mumbai,N/A,0
327,Seikei University,N/A,0
328,Sepuluh Nopember Institute of Technology,N/A,0
329,Shangdong Jiaotong University,N/A,0
330,Shanghai University of Engineering Science,N/A,0
331,Shizuoka Professional College of Automobile Technology,N/A,0
332,Silesian University of Technology,N/A,0
333,Smt. Kashibai Navale College of Engineering,N/A,0
334,South China Agricultural University,N/A,0
335,SRM Institute of Science and Technology - Kattankulathur,N/A,0
336,St. Vincent Pallotti College of Engineering and Technology,N/A,0
337,Taiyuan University of Technology,N/A,0
338,Technical University of Cluj-Napoca,N/A,0
339,Technical University of Denmark,N/A,0
340,Technion - Israel Institute of Technology,N/A,0
341,Technische Hochschule Ostwestfalen-Lippe,N/A,0
342,Texas A&M University at Qatar,N/A,0
343,Texas A&M University,N/A,0
344,Texas A&M University at Qatar,N/A,0
345,Texas A&M University,N/A,0
346,Thakur College of Engineering and Technology,N/A,0
347,The Hague University of Applied Sciences,N/A,0
348,The Hong Kong Polytechnic University,N/A,0
349,The University of Hong Kong,N/A,0
350,The University of Michigan-Dearborn,N/A,0
351,Tokyo University of Technology,N/A,0
352,Toronto Metropolitan University,N/A,0
353,Universidad de Castilla-La Mancha,N/A,0
354,Universidad de Oviedo,N/A,0
355,Universidad Nacional Autónoma de México,N/A,0
356,Universidad Politecnica Salesiana,N/A,0
357,Universidad Politécnica de Cartagena,N/A,0
358,Universidad Pompeu Fabra - TecnoCampus,N/A,0
359,University College Dublin,N/A,0
360,University of Alcalá,N/A,0
361,University of Belgrade,N/A,0
362,University of Birmingham,N/A,0
363,University of Bristol,N/A,0
364,University of Burgundy - ISAT,N/A,0
365,University of Calgary,N/A,0
366,University of California - Santa Cruz,N/A,0
367,University of California Berkeley,N/A,0
368,University of California Irvine,N/A,0
369,University of California Los Angeles,N/A,0
370,University of California Riverside,N/A,0
371,University of California Santa Barbara,N/A,0
372,University of California Berkeley,N/A,0
373,University of California Los Angeles,N/A,0
374,University of California Riverside,N/A,0
375,University of Cincinnati,N/A,0
376,University of Colorado - Colorado Springs,N/A,0
377,University of Florida,N/A,0
378,University of Fukui,N/A,0
379,University of Glasgow,N/A,0
380,University of Guelph,N/A,0
381,University of Huddersfield,N/A,0
382,University of Iowa,N/A,0
383,University of Kansas,N/A,0
384,University of Kocaeli,N/A,0
385,University of La Laguna,N/A,0
386,University of Leicester,N/A,0
387,University of Liverpool,N/A,0
388,University of Malaga,N/A,0
389,University of Malta,N/A,0
390,University of Maryland,N/A,0
391,University of Melbourne,N/A,0
392,University of Miskolc,N/A,0
393,University of Moratuwa,N/A,0
394,University of Nevada - Reno,N/A,0
395,University of New Mexico,N/A,0
396,University of New South Wales - Australian Defence Force Academy,N/A,0
397,University of North Carolina at Asheville,N/A,0
398,University of North Carolina at Charlotte,N/A,0
399,University of Nottingham Ningbo China,N/A,0
400,University of Nottingham,N/A,0
401,University of Ontario Institute of Technology,N/A,0
402,University of Oxford,N/A,0
403,University of Southampton,N/A,0
404,University of Southern California,N/A,0
405,University of Stavanger,N/A,0
406,University of Sussex,N/A,0
407,University of Texas at San Antonio,N/A,0
408,University of Twente,N/A,0
409,University of Utah,N/A,0
410,University of Victoria,N/A,0
411,University of Virginia,N/A,0
412,University of Waterloo,N/A,0
413,University of West Attica,N/A,0
414,University of West Bohemia,N/A,0
415,University of Western Macedonia,N/A,0
416,University of Windsor,N/A,0
417,University of York,N/A,0
418,Università degli Studi di Cassino e del Lazio Meridionale,N/A,0
419,Università degli Studi di Napoli Federico II,N/A,0
420,Università degli studi di Trieste,N/A,0
421,Università della Calabria,N/A,0
422,Universität der Bundeswehr München,N/A,0
423,Vidyavardhini's College of Engineering and Technology,N/A,0
424,Vishwakarma Institute of Technology,N/A,0
425,VIT University - Chennai,N/A,0
426,VIT University - Vellore,N/A,0
427,Vrije Universiteit Brussel,N/A,0
428,Western Michigan University,N/A,0
429,Western Washington University,N/A,0
430,Wuhan Vocational College of Software and Engineering,N/A,0
431,Xi'an Vocational University Of Automobile,N/A,0
432,Zhejiang University of Water Resources and Electric Power,N/A,0
